대전광역시,서구,0.58414445 ,0.42708185 ,0.81004200 ,0.51267785 ,0.09047298 ,0.19600000 ,0.09310000 ,0.19000000 ,0.68775000 ,59.20000000 ,2.80000000 ,0.96700000 ,0.27300000 ,0.34000000 ,0.59597806 ,34.10000000 ,19.10000000 ,6.70000000 
대전광역시,유성구,0.57391002 ,0.44031649 ,0.82992475 ,0.47935710 ,0.06961842 ,0.19300000 ,0.03459000 ,0.09800000 ,0.68775000 ,53.60000000 ,3.70000000 ,0.97300000 ,0.29300000 ,0.40000000 ,0.41499086 ,24.10000000 ,15.60000000 ,2.30000000 
대전광역시,중구,0.56771641 ,0.41158186 ,0.79298954 ,0.55734647 ,0.09443781 ,0.15500000 ,0.06021000 ,0.24000000 ,0.68775000 ,61.10000000 ,6.50000000 ,0.97300000 ,0.29100000 ,0.45000000 ,0.39305302 ,31.40000000 ,20.80000000 ,3.80000000 
울산광역시,남구,0.54927392 ,0.38074391 ,0.79780055 ,0.49603175 ,0.10934634 ,0.24400000 ,0.05556000 ,0.16300000 ,0.68650000 ,64.70000000 ,6.80000000 ,0.94100000 ,0.33500000 ,0.40000000 ,0.31261426 ,30.30000000 ,16.70000000 ,4.70000000 
울산광역시,동구,0.60706216 ,0.33892060 ,0.85220810 ,0.45927036 ,0.09308757 ,0.27200000 ,0.02781000 ,0.16100000 ,0.68650000 ,65.70000000 ,6.80000000 ,0.95900000 ,0.39500000 ,0.56000000 ,0.37294333 ,28.30000000 ,23.70000000 ,7.50000000 
울산광역시,북구,0.55652179 ,0.36439733 ,0.84184438 ,0.50312199 ,0.12715960 ,0.26300000 ,0.00938000 ,0.04600000 ,0.68650000 ,64.70000000 ,6.10000000 ,0.95600000 ,0.36300000 ,0.39000000 ,0.41864717 ,24.50000000 ,18.60000000 ,9.50000000 
울산광역시,울주군,0.54642195 ,0.36967188 ,0.79025747 ,0.51362115 ,0.11186048 ,0.25900000 ,0.01609000 ,0.07100000 ,0.68650000 ,55.90000000 ,2.40000000 ,0.98000000 ,0.26800000 ,0.50000000 ,0.38391225 ,28.60000000 ,20.00000000 ,4.10000000 
울산광역시,중구,0.55534393 ,0.34924436 ,0.80683341 ,0.51132814 ,0.11525217 ,0.20300000 ,0.02154000 ,0.08900000 ,0.68650000 ,65.00000000 ,4.80000000 ,0.96700000 ,0.30800000 ,0.39000000 ,0.40402194 ,25.30000000 ,18.20000000 ,7.30000000 
세종특별자치시,세종시,0.54057302 ,0.36418401 ,0.76209614 ,0.56606384 ,0.07483644 ,0.24800000 ,0.03468562 ,0.11518531 ,0.68950000 ,60.80000000 ,4.90000000 ,0.96500000 ,0.31000000 ,0.35037866 ,0.29433272 ,24.80000000 ,15.90000000 ,3.00000000 
경기도,가평군,0.52828694 ,0.34528879 ,0.73410837 ,0.60070132 ,0.11652455 ,0.25400000 ,0.00489000 ,0.07600000 ,0.66337500 ,57.90000000 ,5.40000000 ,0.97200000 ,0.36000000 ,0.22000000 ,0.29433272 ,19.90000000 ,20.70000000 ,11.00000000 
경기도,고양시 덕양구,0.57356531 ,0.40111268 ,0.77481437 ,0.55490772 ,0.13227156 ,0.14900000 ,0.13169000 ,0.12500000 ,0.66337500 ,61.20000000 ,5.40000000 ,0.95900000 ,0.32000000 ,0.26000000 ,0.41499086 ,20.30000000 ,19.70000000 ,6.10000000 
경기도,고양시 일산동구,0.55063842 ,0.39885177 ,0.75055641 ,0.53161554 ,0.13227156 ,0.14900000 ,0.13169000 ,0.12500000 ,0.66337500 ,61.20000000 ,5.40000000 ,0.95900000 ,0.32000000 ,0.26000000 ,0.41499086 ,20.30000000 ,19.70000000 ,6.10000000 
경기도,고양시 일산서구,0.57965064 ,0.40921945 ,0.76946363 ,0.53532800 ,0.13227156 ,0.14900000 ,0.13169000 ,0.12500000 ,0.66337500 ,61.20000000 ,5.40000000 ,0.95900000 ,0.32000000 ,0.26000000 ,0.41499086 ,20.30000000 ,19.70000000 ,6.10000000 
경기도,과천시,0.48936257 ,0.42259189 ,0.74199190 ,0.49178341 ,0.16234455 ,0.19100000 ,0.00247000 ,0.04300000 ,0.66337500 ,57.80000000 ,4.90000000 ,0.97100000 ,0.24400000 ,0.17000000 ,0.74771481 ,31.60000000 ,11.80000000 ,12.20000000 
경기도,구리시,0.57368863 ,0.38716912 ,0.76172331 ,0.54492090 ,0.13577172 ,0.17700000 ,0.02817000 ,0.14000000 ,0.66337500 ,61.00000000 ,5.40000000 ,0.96300000 ,0.32600000 ,0.23000000 ,0.51553931 ,21.50000000 ,17.70000000 ,2.40000000 
경기도,김포시,0.58353540 ,0.42854748 ,0.76839550 ,0.54834583 ,0.12160832 ,0.22500000 ,0.02893000 ,0.07000000 ,0.66337500 ,62.40000000 ,8.10000000 ,0.95600000 ,0.37100000 ,0.33000000 ,0.35648995 ,22.20000000 ,16.80000000 ,6.40000000 
경기도,남양주시,0.56049834 ,0.46605388 ,0.74349820 ,0.58539202 ,0.12621289 ,0.15700000 ,0.04153000 ,0.06200000 ,0.66337500 ,55.80000000 ,8.40000000 ,0.95900000 ,0.35700000 ,0.34000000 ,0.52285192 ,26.50000000 ,20.10000000 ,3.50000000 
