충청남도,천안시 서북구,0.0422425300,0.0158809440,0.1026837620,0.0030786400,0.0655176720,0.0195331700,0.1623485070,0.0262757430,0.69635011400,17.10000000000
충청남도,청양군,0.0836114200,0.0136077120,0.0655172410,0.0022246940,0.0476826100,0.0485354100,0.2615127920,0.0196514650,0.61167964400,6.40000000000
충청남도,태안군,0.0566952550,0.0115916640,0.0597510540,0.0036669590,0.0658626520,0.0350601990,0.2781999310,0.0179069810,0.60873551000,4.30000000000
충청남도,홍성군,0.0504859870,0.0185901670,0.0827727520,0.0027501040,0.0569837820,0.0236050630,0.2545733970,0.0235781020,0.62688901200,10.10000000000
전라북도,고창군,0.0502097510,0.0161931880,0.0725541770,0.0033038450,0.0540352560,0.0296041910,0.2548307870,0.0204751450,0.64453235400,8.70000000000
전라북도,군산시,0.0305394540,0.0192327890,0.0753602570,0.0027168460,0.0819685440,0.0141381060,0.1728133920,0.0220069330,0.68714248900,6.70000000000
전라북도,김제시,0.0437689620,0.0169669430,0.0654521400,0.0036522060,0.0915352210,0.0197276660,0.1797633260,0.0138898870,0.68261751000,6.40000000000
전라북도,남원시,0.0542057510,0.0194679380,0.0705212980,0.0032139010,0.0755651240,0.0234968480,0.2274027370,0.0195909580,0.64843918200,9.60000000000
전라북도,무주군,0.0512277520,0.0271769270,0.0681692130,0.0045883120,0.0603539560,0.0335803960,0.1923057530,0.0159330410,0.69333938400,4.20000000000
전라북도,부안군,0.0530569950,0.0151986180,0.0822567650,0.0055037420,0.0726540010,0.0389176740,0.2733909040,0.0203569370,0.59877950500,4.00000000000
전라북도,순창군,0.0747907720,0.0210335210,0.0706283490,0.0035424880,0.0497719520,0.0329008550,0.1937297970,0.0234689810,0.68586990200,2.40000000000
전라북도,완주군,0.0362189730,0.0132335940,0.0691737500,0.0042298540,0.0786807210,0.0188643320,0.1927779670,0.0181298880,0.67835430100,3.80000000000
전라북도,익산시,0.0384443680,0.0117273350,0.0807821090,0.0035070400,0.0887963600,0.0128090660,0.1508799790,0.0180717720,0.70834048800,13.10000000000
전라북도,임실군,0.0579988390,0.0193329460,0.0553199090,0.0048667230,0.0895209180,0.0400500070,0.2119926780,0.0205384650,0.65745412300,7.10000000000
