"행정구역별(시군구)","직업별","항목","단위","2015 년",
"양주시","5. 판매 종사자","여-현거주지","","4834",
"양주시","5. 판매 종사자","여-근무지","","3380",
"양주시","6. 농림어업 숙련 종사자","취업인구-현거주지","","3597",
"양주시","6. 농림어업 숙련 종사자","취업인구-근무지","","3650",
"양주시","6. 농림어업 숙련 종사자","남-현거주지","","2262",
"양주시","6. 농림어업 숙련 종사자","남-근무지","","2254",
"양주시","6. 농림어업 숙련 종사자","여-현거주지","","1335",
"양주시","6. 농림어업 숙련 종사자","여-근무지","","1396",
"양주시","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","9919",
"양주시","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","9291",
"양주시","7. 기능원 및 관련 기능 종사자","남-현거주지","","7975",
"양주시","7. 기능원 및 관련 기능 종사자","남-근무지","","7792",
"양주시","7. 기능원 및 관련 기능 종사자","여-현거주지","","1944",
"양주시","7. 기능원 및 관련 기능 종사자","여-근무지","","1499",
"양주시","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","16363",
"양주시","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","19090",
"양주시","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","13332",
"양주시","8. 장치, 기계조작 및 조립 종사자","남-근무지","","15652",
"양주시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","3031",
"양주시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","3438",
"양주시","9. 단순 노무 종사자","취업인구-현거주지","","11351",
"양주시","9. 단순 노무 종사자","취업인구-근무지","","11475",
"양주시","9. 단순 노무 종사자","남-현거주지","","7240",
"양주시","9. 단순 노무 종사자","남-근무지","","7360",
"양주시","9. 단순 노무 종사자","여-현거주지","","4111",
"양주시","9. 단순 노무 종사자","여-근무지","","4115",
"양주시","A. 기타","취업인구-현거주지","","3256",
"양주시","A. 기타","취업인구-근무지","","3348",
"양주시","A. 기타","남-현거주지","","3080",
"양주시","A. 기타","남-근무지","","3163",
"양주시","A. 기타","여-현거주지","","176",
"양주시","A. 기타","여-근무지","","185",
"포천시","계","취업인구-현거주지","","75887",
"포천시","계","취업인구-근무지","","102875",
"포천시","계","남-현거주지","","46549",
"포천시","계","남-근무지","","67473",
"포천시","계","여-현거주지","","29338",
"포천시","계","여-근무지","","35402",
"포천시","1. 관리자","취업인구-현거주지","","345",
"포천시","1. 관리자","취업인구-근무지","","842",
"포천시","1. 관리자","남-현거주지","","269",
"포천시","1. 관리자","남-근무지","","715",
"포천시","1. 관리자","여-현거주지","","76",
"포천시","1. 관리자","여-근무지","","127",
"포천시","2. 전문가 및 관련 종사자","취업인구-현거주지","","8116",
"포천시","2. 전문가 및 관련 종사자","취업인구-근무지","","10800",
"포천시","2. 전문가 및 관련 종사자","남-현거주지","","3220",
"포천시","2. 전문가 및 관련 종사자","남-근무지","","5178",
"포천시","2. 전문가 및 관련 종사자","여-현거주지","","4896",
"포천시","2. 전문가 및 관련 종사자","여-근무지","","5622",
"포천시","3. 사무 종사자","취업인구-현거주지","","9013",
"포천시","3. 사무 종사자","취업인구-근무지","","14793",
"포천시","3. 사무 종사자","남-현거주지","","4558",
"포천시","3. 사무 종사자","남-근무지","","8564",
"포천시","3. 사무 종사자","여-현거주지","","4455",
"포천시","3. 사무 종사자","여-근무지","","6229",
"포천시","4. 서비스 종사자","취업인구-현거주지","","8701",
"포천시","4. 서비스 종사자","취업인구-근무지","","10444",
"포천시","4. 서비스 종사자","남-현거주지","","2929",
"포천시","4. 서비스 종사자","남-근무지","","3739",
"포천시","4. 서비스 종사자","여-현거주지","","5772",
"포천시","4. 서비스 종사자","여-근무지","","6705",
"포천시","5. 판매 종사자","취업인구-현거주지","","6641",
"포천시","5. 판매 종사자","취업인구-근무지","","8906",
"포천시","5. 판매 종사자","남-현거주지","","3381",
"포천시","5. 판매 종사자","남-근무지","","5082",
"포천시","5. 판매 종사자","여-현거주지","","3260",
"포천시","5. 판매 종사자","여-근무지","","3824",
"포천시","6. 농림어업 숙련 종사자","취업인구-현거주지","","7080",
"포천시","6. 농림어업 숙련 종사자","취업인구-근무지","","7470",
"포천시","6. 농림어업 숙련 종사자","남-현거주지","","4461",
"포천시","6. 농림어업 숙련 종사자","남-근무지","","4723",
"포천시","6. 농림어업 숙련 종사자","여-현거주지","","2619",
"포천시","6. 농림어업 숙련 종사자","여-근무지","","2747",
"포천시","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","8029",
"포천시","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","12051",
"포천시","7. 기능원 및 관련 기능 종사자","남-현거주지","","6638",
"포천시","7. 기능원 및 관련 기능 종사자","남-근무지","","10356",
"포천시","7. 기능원 및 관련 기능 종사자","여-현거주지","","1391",
"포천시","7. 기능원 및 관련 기능 종사자","여-근무지","","1695",
"포천시","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","14337",
"포천시","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","21160",
"포천시","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","11604",
"포천시","8. 장치, 기계조작 및 조립 종사자","남-근무지","","17539",
"포천시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","2733",
"포천시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","3621",
"포천시","9. 단순 노무 종사자","취업인구-현거주지","","10444",
"포천시","9. 단순 노무 종사자","취업인구-근무지","","13065",
"포천시","9. 단순 노무 종사자","남-현거주지","","6418",
"포천시","9. 단순 노무 종사자","남-근무지","","8423",
"포천시","9. 단순 노무 종사자","여-현거주지","","4026",
"포천시","9. 단순 노무 종사자","여-근무지","","4642",
"포천시","A. 기타","취업인구-현거주지","","3181",
"포천시","A. 기타","취업인구-근무지","","3344",
"포천시","A. 기타","남-현거주지","","3071",
"포천시","A. 기타","남-근무지","","3154",
"포천시","A. 기타","여-현거주지","","110",
"포천시","A. 기타","여-근무지","","190",
"여주시","계","취업인구-현거주지","","52880",
"여주시","계","취업인구-근무지","","54709",
"여주시","계","남-현거주지","","31352",
"여주시","계","남-근무지","","33152",
"여주시","계","여-현거주지","","21528",
"여주시","계","여-근무지","","21557",
"여주시","1. 관리자","취업인구-현거주지","","286",
"여주시","1. 관리자","취업인구-근무지","","434",
"여주시","1. 관리자","남-현거주지","","248",
"여주시","1. 관리자","남-근무지","","376",
"여주시","1. 관리자","여-현거주지","","38",
"여주시","1. 관리자","여-근무지","","58",
"여주시","2. 전문가 및 관련 종사자","취업인구-현거주지","","6494",
"여주시","2. 전문가 및 관련 종사자","취업인구-근무지","","6859",
"여주시","2. 전문가 및 관련 종사자","남-현거주지","","3053",
"여주시","2. 전문가 및 관련 종사자","남-근무지","","3310",
"여주시","2. 전문가 및 관련 종사자","여-현거주지","","3441",
"여주시","2. 전문가 및 관련 종사자","여-근무지","","3549",
"여주시","3. 사무 종사자","취업인구-현거주지","","7731",
"여주시","3. 사무 종사자","취업인구-근무지","","7798",
"여주시","3. 사무 종사자","남-현거주지","","4398",
"여주시","3. 사무 종사자","남-근무지","","4534",
"여주시","3. 사무 종사자","여-현거주지","","3333",
"여주시","3. 사무 종사자","여-근무지","","3264",
"여주시","4. 서비스 종사자","취업인구-현거주지","","6973",
"여주시","4. 서비스 종사자","취업인구-근무지","","7398",
"여주시","4. 서비스 종사자","남-현거주지","","2466",
"여주시","4. 서비스 종사자","남-근무지","","2776",
"여주시","4. 서비스 종사자","여-현거주지","","4507",
"여주시","4. 서비스 종사자","여-근무지","","4622",
"여주시","5. 판매 종사자","취업인구-현거주지","","4591",
"여주시","5. 판매 종사자","취업인구-근무지","","4741",
"여주시","5. 판매 종사자","남-현거주지","","2153",
"여주시","5. 판매 종사자","남-근무지","","2239",
"여주시","5. 판매 종사자","여-현거주지","","2438",
"여주시","5. 판매 종사자","여-근무지","","2502",
"여주시","6. 농림어업 숙련 종사자","취업인구-현거주지","","7562",
"여주시","6. 농림어업 숙련 종사자","취업인구-근무지","","7842",
"여주시","6. 농림어업 숙련 종사자","남-현거주지","","4689",
"여주시","6. 농림어업 숙련 종사자","남-근무지","","4912",
"여주시","6. 농림어업 숙련 종사자","여-현거주지","","2873",
"여주시","6. 농림어업 숙련 종사자","여-근무지","","2930",
"여주시","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","3950",
"여주시","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","4336",
"여주시","7. 기능원 및 관련 기능 종사자","남-현거주지","","3327",
"여주시","7. 기능원 및 관련 기능 종사자","남-근무지","","3721",
"여주시","7. 기능원 및 관련 기능 종사자","여-현거주지","","623",
"여주시","7. 기능원 및 관련 기능 종사자","여-근무지","","615",
"여주시","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","7644",
"여주시","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","7436",
"여주시","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","6226",
"여주시","8. 장치, 기계조작 및 조립 종사자","남-근무지","","6278",
"여주시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","1418",
"여주시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","1158",
"여주시","9. 단순 노무 종사자","취업인구-현거주지","","7315",
"여주시","9. 단순 노무 종사자","취업인구-근무지","","7595",
"여주시","9. 단순 노무 종사자","남-현거주지","","4468",
"여주시","9. 단순 노무 종사자","남-근무지","","4739",
"여주시","9. 단순 노무 종사자","여-현거주지","","2847",
"여주시","9. 단순 노무 종사자","여-근무지","","2856",
"여주시","A. 기타","취업인구-현거주지","","334",
"여주시","A. 기타","취업인구-근무지","","270",
