"행정구역별(시군구)","산업별","항목","단위","2015 년",
"수영구","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","5905",
"수영구","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","5798",
"수영구","Q. 보건업 및 사회복지서비스업","남-현거주지","","1331",
"수영구","Q. 보건업 및 사회복지서비스업","남-근무지","","1152",
"수영구","Q. 보건업 및 사회복지서비스업","여-현거주지","","4574",
"수영구","Q. 보건업 및 사회복지서비스업","여-근무지","","4646",
"수영구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","1396",
"수영구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","1089",
"수영구","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","746",
"수영구","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","569",
"수영구","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","650",
"수영구","R. 예술, 스포츠 및 여가 관련 서비스업","여-근무지","","520",
"수영구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-현거주지","","3983",
"수영구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-근무지","","3512",
"수영구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-현거주지","","1954",
"수영구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-근무지","","1845",
"수영구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-현거주지","","2029",
"수영구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-근무지","","1667",
"수영구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-현거주지","","429",
"수영구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-근무지","","356",
"수영구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-현거주지","","6",
"수영구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-근무지","","",
"수영구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","423",
"수영구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","356",
"수영구","U.국제 및 외국기관","취업인구-현거주지","","7",
"수영구","U.국제 및 외국기관","취업인구-근무지","","",
"수영구","U.국제 및 외국기관","남-현거주지","","7",
"수영구","U.국제 및 외국기관","남-근무지","","",
"수영구","U.국제 및 외국기관","여-현거주지","","",
"수영구","U.국제 및 외국기관","여-근무지","","",
"사상구","계","취업인구-현거주지","","109625",
"사상구","계","취업인구-근무지","","131506",
"사상구","계","남-현거주지","","65749",
"사상구","계","남-근무지","","81674",
"사상구","계","여-현거주지","","43876",
"사상구","계","여-근무지","","49832",
"사상구","A. 농업, 임업 및 어업","취업인구-현거주지","","543",
"사상구","A. 농업, 임업 및 어업","취업인구-근무지","","190",
"사상구","A. 농업, 임업 및 어업","남-현거주지","","329",
"사상구","A. 농업, 임업 및 어업","남-근무지","","113",
"사상구","A. 농업, 임업 및 어업","여-현거주지","","214",
"사상구","A. 농업, 임업 및 어업","여-근무지","","77",
"사상구","B. 광업","취업인구-현거주지","","26",
"사상구","B. 광업","취업인구-근무지","","18",
"사상구","B. 광업","남-현거주지","","20",
"사상구","B. 광업","남-근무지","","18",
"사상구","B. 광업","여-현거주지","","6",
"사상구","B. 광업","여-근무지","","",
"사상구","C. 제조업","취업인구-현거주지","","34051",
"사상구","C. 제조업","취업인구-근무지","","43100",
"사상구","C. 제조업","남-현거주지","","24533",
"사상구","C. 제조업","남-근무지","","30394",
"사상구","C. 제조업","여-현거주지","","9518",
"사상구","C. 제조업","여-근무지","","12706",
"사상구","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","294",
"사상구","D. 전기,가스,증기 및 수도사업","취업인구-근무지","","296",
"사상구","D. 전기,가스,증기 및 수도사업","남-현거주지","","206",
"사상구","D. 전기,가스,증기 및 수도사업","남-근무지","","230",
"사상구","D. 전기,가스,증기 및 수도사업","여-현거주지","","88",
"사상구","D. 전기,가스,증기 및 수도사업","여-근무지","","66",
"사상구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-현거주지","","499",
"사상구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-근무지","","635",
"사상구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","369",
"사상구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","472",
"사상구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","130",
"사상구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","163",
"사상구","F. 건설업","취업인구-현거주지","","7598",
"사상구","F. 건설업","취업인구-근무지","","7257",
"사상구","F. 건설업","남-현거주지","","6886",
"사상구","F. 건설업","남-근무지","","6455",
"사상구","F. 건설업","여-현거주지","","712",
"사상구","F. 건설업","여-근무지","","802",
"사상구","G. 도매 및 소매업","취업인구-현거주지","","16964",
"사상구","G. 도매 및 소매업","취업인구-근무지","","25949",
"사상구","G. 도매 및 소매업","남-현거주지","","8969",
"사상구","G. 도매 및 소매업","남-근무지","","15826",
"사상구","G. 도매 및 소매업","여-현거주지","","7995",
"사상구","G. 도매 및 소매업","여-근무지","","10123",
"사상구","H. 운수업","취업인구-현거주지","","7096",
"사상구","H. 운수업","취업인구-근무지","","7724",
"사상구","H. 운수업","남-현거주지","","6214",
"사상구","H. 운수업","남-근무지","","7059",
"사상구","H. 운수업","여-현거주지","","882",
"사상구","H. 운수업","여-근무지","","665",
"사상구","I. 숙박 및 음식점업","취업인구-현거주지","","9030",
"사상구","I. 숙박 및 음식점업","취업인구-근무지","","9640",
"사상구","I. 숙박 및 음식점업","남-현거주지","","2933",
"사상구","I. 숙박 및 음식점업","남-근무지","","3102",
"사상구","I. 숙박 및 음식점업","여-현거주지","","6097",
"사상구","I. 숙박 및 음식점업","여-근무지","","6538",
"사상구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","1351",
"사상구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","1625",
"사상구","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","827",
"사상구","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","1053",
"사상구","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","524",
"사상구","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","572",
"사상구","K. 금융 및 보험업","취업인구-현거주지","","2081",
"사상구","K. 금융 및 보험업","취업인구-근무지","","1738",
"사상구","K. 금융 및 보험업","남-현거주지","","792",
"사상구","K. 금융 및 보험업","남-근무지","","838",
"사상구","K. 금융 및 보험업","여-현거주지","","1289",
"사상구","K. 금융 및 보험업","여-근무지","","900",
"사상구","L. 부동산업 및 임대업","취업인구-현거주지","","2280",
"사상구","L. 부동산업 및 임대업","취업인구-근무지","","2228",
"사상구","L. 부동산업 및 임대업","남-현거주지","","1486",
"사상구","L. 부동산업 및 임대업","남-근무지","","1433",
"사상구","L. 부동산업 및 임대업","여-현거주지","","794",
"사상구","L. 부동산업 및 임대업","여-근무지","","795",
"사상구","M. 전문,과학 및 기술서비스업","취업인구-현거주지","","2844",
"사상구","M. 전문,과학 및 기술서비스업","취업인구-근무지","","3015",
"사상구","M. 전문,과학 및 기술서비스업","남-현거주지","","1853",
"사상구","M. 전문,과학 및 기술서비스업","남-근무지","","1862",
"사상구","M. 전문,과학 및 기술서비스업","여-현거주지","","991",
"사상구","M. 전문,과학 및 기술서비스업","여-근무지","","1153",
"사상구","N. 사업시설관리 및 사업지원서비스업","취업인구-현거주지","","3742",
"사상구","N. 사업시설관리 및 사업지원서비스업","취업인구-근무지","","3585",
"사상구","N. 사업시설관리 및 사업지원서비스업","남-현거주지","","2364",
"사상구","N. 사업시설관리 및 사업지원서비스업","남-근무지","","2329",
"사상구","N. 사업시설관리 및 사업지원서비스업","여-현거주지","","1378",
"사상구","N. 사업시설관리 및 사업지원서비스업","여-근무지","","1256",
"사상구","O. 공공행정, 국방 및 사회보장행정","취업인구-현거주지","","2544",
"사상구","O. 공공행정, 국방 및 사회보장행정","취업인구-근무지","","3118",
"사상구","O. 공공행정, 국방 및 사회보장행정","남-현거주지","","1718",
"사상구","O. 공공행정, 국방 및 사회보장행정","남-근무지","","2193",
"사상구","O. 공공행정, 국방 및 사회보장행정","여-현거주지","","826",
"사상구","O. 공공행정, 국방 및 사회보장행정","여-근무지","","925",
"사상구","P. 교육서비스업","취업인구-현거주지","","4976",
"사상구","P. 교육서비스업","취업인구-근무지","","6843",
"사상구","P. 교육서비스업","남-현거주지","","1634",
"사상구","P. 교육서비스업","남-근무지","","2565",
"사상구","P. 교육서비스업","여-현거주지","","3342",
"사상구","P. 교육서비스업","여-근무지","","4278",
"사상구","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","7322",
"사상구","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","7199",
"사상구","Q. 보건업 및 사회복지서비스업","남-현거주지","","1207",
"사상구","Q. 보건업 및 사회복지서비스업","남-근무지","","1424",
"사상구","Q. 보건업 및 사회복지서비스업","여-현거주지","","6115",
"사상구","Q. 보건업 및 사회복지서비스업","여-근무지","","5775",
"사상구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","1420",
"사상구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","1470",
"사상구","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","657",
"사상구","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","723",
"사상구","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","763",
