"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"행정구역별(1)",행정구역별(2),소계,병원수 (개),병상수 (개),병상확보율 (%),병원수,병상수,만명당종합병원수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,소계,소계,소계,소계
"충청북도",충주시,213359,222,2803,1.31,2,619,0.09,2,311,118,580,0,0,7,1163,45,0,1,72,45,0,0,0,2,58,0,1,13,16
"충청북도",제천시,137908,158,2507,1.82,2,437,0.15,2,264,78,427,1,460,5,810,34,0,2,109,34,0,0,0,0,0,0,1,8,11
"충청북도",보은군,34538,32,719,2.08,0,0,0.00,2,316,16,28,0,0,2,375,5,0,0,0,7,0,0,0,0,0,0,1,7,15
"충청북도",옥천군,52507,57,1115,2.12,1,168,0.19,0,0,29,112,1,120,3,715,10,0,0,0,13,0,0,0,0,0,0,1,8,16
"충청북도",영동군,50798,56,701,1.38,0,0,0.00,1,151,26,84,0,0,3,466,10,0,0,0,16,0,0,0,0,0,0,1,10,17
"충청북도",증평군,38455,38,324,0.84,0,0,0.00,3,324,19,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,1,1,1
"충청북도",진천군,79252,65,711,0.90,1,255,0.13,0,0,29,38,1,106,2,312,18,0,0,0,13,0,0,0,1,0,0,1,7,7
"충청북도",괴산군,39854,23,373,0.94,0,0,0.00,2,212,10,28,1,133,0,0,5,0,0,0,5,0,0,0,0,0,0,1,12,17
"충청북도",음성군,106053,96,2195,2.07,0,0,0.00,4,794,43,118,1,959,3,324,25,0,0,0,20,0,0,0,0,0,0,1,8,18
"충청북도",단양군,30449,20,244,0.80,0,0,0.00,1,74,8,65,0,0,1,105,6,0,0,0,4,0,0,0,0,0,0,1,7,15
"충청남도",소계,2179423,2334,29585,1.36,13,5095,0.06,115,4702,1049,2830,10,2945,78,13597,536,5,37,386,482,0,0,0,14,25,2,14,151,233
"충청남도",천안시,650402,721,8210,1.26,4,2290,0.06,18,1735,328,783,1,198,21,2958,179,5,4,216,162,0,0,0,4,25,0,2,12,18
"충청남도",공주시,110428,135,3960,3.59,1,263,0.09,1,86,65,259,3,1727,8,1625,25,0,0,0,32,0,0,0,0,0,0,1,10,18
"충청남도",보령시,105843,112,1027,0.97,1,240,0.09,2,231,54,149,1,193,2,214,21,0,0,0,31,0,0,0,0,0,0,1,10,17
"충청남도",아산시,327657,295,3512,1.07,1,253,0.03,8,511,132,258,0,0,11,2490,77,0,1,0,61,0,0,0,4,0,0,1,11,16
