"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),총인구 (명),총인구 (명),총인구 (명),합계 (명),합계 (명),합계 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명)
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),소계,소계,소계,소계,소계,소계,소계,소계,소계,외국인근로자,외국인근로자,외국인근로자,결혼이민자,결혼이민자,결혼이민자,유학생,유학생,유학생,외국국적동포,외국국적동포,외국국적동포,기타외국인,기타외국인,기타외국인,소계,소계,소계,소계,소계,소계
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여
"대전광역시",동구,소계,237273,119605,117668,8293,3775,4518,6538,3108,3430,462,319,143,650,70,580,3077,1529,1548,190,86,104,2159,1104,1055,593,63,530,1162,604,558
"대전광역시",중구,소계,234995,115835,119160,3613,1374,2239,2081,800,1281,256,158,98,557,67,490,61,26,35,257,131,126,950,418,532,522,53,469,1010,521,489
"대전광역시",서구,소계,480920,236242,244678,6919,2821,4098,4663,1978,2685,553,313,240,954,153,801,818,372,446,447,194,253,1891,946,945,763,97,666,1493,746,747
"대전광역시",유성구,소계,366544,189078,177466,10347,5224,5123,8599,4537,4062,850,612,238,736,148,588,2657,1490,1167,640,279,361,3716,2008,1708,589,102,487,1159,585,574
"대전광역시",대덕구,소계,179107,90825,88282,4976,2264,2712,3266,1641,1625,758,655,103,560,49,511,396,175,221,264,138,126,1288,624,664,592,59,533,1118,564,554
"울산광역시",소계,소계,1143692,591965,551727,37284,20671,16613,28604,17419,11185,8338,7085,1253,3503,545,2958,1704,1154,550,4830,2931,1899,10229,5704,4525,3145,419,2726,5535,2833,2702
"울산광역시",중구,소계,219428,111433,107995,4512,1853,2659,2979,1269,1710,518,313,205,641,90,551,29,10,19,632,349,283,1159,507,652,572,87,485,961,497,464
"울산광역시",남구,소계,322135,164591,157544,8734,4401,4333,6911,3684,3227,1330,901,429,846,147,699,1030,694,336,1265,727,538,2440,1215,1225,717,135,582,1106,582,524
"울산광역시",동구,소계,162104,86075,76029,6321,3724,2597,4833,3175,1658,1498,1386,112,561,83,478,247,169,78,648,413,235,1879,1124,755,491,55,436,997,494,503
"울산광역시",북구,소계,213524,110861,102663,5135,2678,2457,3405,2046,1359,1150,1062,88,611,89,522,*,*,*,329,179,150,1311,715,596,572,36,536,1158,596,562
