"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계,합계,합계,아동복지시설,아동복지시설,노인복지시설,노인복지시설,장애인복지시설,장애인복지시설,여성복지시설,여성복지시설,정신질환자요양시설,정신질환자요양시설,부랑인시설,부랑인시설
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명)
"경상북도",청송군,26201,228,489,-,-,227,459,1,30,-,-,-,-,-,-
"경상북도",영양군,17696,174,212,-,-,172,174,2,38,-,-,-,-,-,-
"경상북도",영덕군,39475,246,186,-,-,245,165,1,21,-,-,-,-,-,-
"경상북도",청도군,44366,335,654,-,-,334,651,1,3,-,-,-,-,-,-
"경상북도",고령군,35525,214,343,-,-,211,242,2,100,-,-,-,-,1,1
"경상북도",성주군,46846,294,356,-,-,293,335,1,21,-,-,-,-,-,-
"경상북도",칠곡군,124837,286,1016,-,-,284,936,1,30,1,50,-,-,-,-
"경상북도",예천군,49786,363,546,-,-,361,454,2,92,-,-,-,-,-,-
"경상북도",봉화군,33561,263,324,-,-,263,324,0,0,-,-,-,-,-,-
"경상북도",울진군,52337,262,302,-,-,260,226,1,30,1,46,-,-,-,-
"경상북도",울릉군,10126,28,31,-,-,28,31,0,0,-,-,-,-,-,-
"경상남도",소계,3455540,8414,20428,26,860,8335,16555,32,1536,17,326,0,1119,4,32
"경상남도",창원시,1072657,1494,3779,6,248,1470,2909,7,291,10,145,-,175,1,11
"경상남도",진주시,351547,641,1529,1,49,637,1384,1,39,1,26,-,16,1,15
"경상남도",통영시,139525,278,910,1,49,274,702,1,66,2,55,-,38,-,0
"경상남도",사천시,117365,368,954,1,22,365,851,1,40,0,0,-,40,1,1
"경상남도",김해시,550758,586,2185,3,101,577,1730,4,154,2,83,-,117,-,0
"경상남도",밀양시,110395,456,826,3,85,452,671,1,37,0,0,-,33,-,0
"경상남도",거제시,263162,353,1523,2,72,347,977,3,255,1,11,-,208,-,0
"경상남도",양산시,344450,320,1176,1,40,316,887,2,135,1,6,-,108,-,0
"경상남도",의령군,28624,331,556,1,33,328,356,1,81,0,0,-,81,1,5
"경상남도",함안군,71822,349,644,1,2,347,570,1,36,0,0,-,36,-,-
"경상남도",창녕군,66517,426,593,0,0,425,537,1,30,0,0,-,26,-,-
"경상남도",고성군,55471,345,623,3,104,341,411,1,54,0,0,-,54,-,-
"경상남도",남해군,45476,280,890,1,19,277,771,2,59,0,0,-,41,-,-
"경상남도",하동군,49386,393,514,0,0,392,433,1,48,0,0,-,33,-,-
"경상남도",산청군,36971,356,1299,0,0,354,1136,2,111,0,0,-,52,-,-
"경상남도",함양군,40582,432,630,1,35,430,550,1,29,0,0,-,16,-,-
"경상남도",거창군,63290,461,1035,0,0,460,985,1,31,0,0,-,19,-,-
"경상남도",합천군,47542,545,762,1,1,543,695,1,40,0,0,-,26,-,-
"제주특별자치도",소계,678772,610,5117,5,272,579,3904,13,485,10,136,1,173,2,147
"제주특별자치도",제주시,492401,409,3575,3,150,386,2687,9,356,9,132,1,173,1,77
"제주특별자치도",서귀포시,186371,201,1542,2,122,193,1217,4,129,1,4,-,-,1,70
