"사하구","보증금 없는 월세",727,204,124,136,77,105,81
"사하구","사글세",45,21,7,6,,,11
"사하구","무상(관사, 사택 등)",919,220,209,157,181,93,59
"금정구","계",39090,11386,9107,7565,5750,3505,1777
"금정구","자기집",28909,8132,6772,5851,4362,2480,1312
"금정구","전세(월세없음)",3438,981,772,652,510,366,157
"금정구","보증금 있는 월세",5256,1800,1227,834,680,513,202
"금정구","보증금 없는 월세",712,241,182,88,114,41,46
"금정구","사글세",41,,29,7,,5,
"금정구","무상(관사, 사택 등)",734,232,125,133,84,100,60
"강서구","계",11957,3475,2602,2134,1763,1256,727
"강서구","자기집",7977,2142,1660,1469,1239,962,505
"강서구","전세(월세없음)",1307,459,379,173,174,68,54
"강서구","보증금 있는 월세",1830,601,407,376,233,122,91
"강서구","보증금 없는 월세",393,121,99,36,45,56,36
"강서구","사글세",38,34,,4,,,
"강서구","무상(관사, 사택 등)",412,118,57,76,72,48,41
"연제구","계",31989,8977,7866,6332,4644,2818,1352
"연제구","자기집",23437,6366,5887,4708,3415,2097,964
"연제구","전세(월세없음)",2896,733,692,583,442,245,201
"연제구","보증금 있는 월세",4709,1583,1021,909,660,394,142
"연제구","보증금 없는 월세",388,128,124,47,48,36,5
"연제구","사글세",28,17,4,7,,,
"연제구","무상(관사, 사택 등)",531,150,138,78,79,46,40
"수영구","계",28997,7820,7278,5516,4048,2657,1678
"수영구","자기집",21377,5618,5543,4101,3016,1954,1145
"수영구","전세(월세없음)",2648,702,515,470,388,334,239
"수영구","보증금 있는 월세",4223,1292,1070,776,562,308,215
"수영구","보증금 없는 월세",230,106,55,19,8,14,28
"수영구","사글세",26,6,16,,4,,
"수영구","무상(관사, 사택 등)",493,96,79,150,70,47,51
"사상구","계",33166,10424,8431,6473,4257,2368,1213
"사상구","자기집",23299,7634,6189,4510,2834,1407,725
"사상구","전세(월세없음)",1895,533,326,437,332,200,67
"사상구","보증금 있는 월세",7026,1949,1726,1380,966,696,309
"사상구","보증금 없는 월세",430,163,98,58,39,24,48
"사상구","사글세",59,18,8,,16,8,9
"사상구","무상(관사, 사택 등)",457,127,84,88,70,33,55
"기장군","계",19088,4795,4338,3942,3003,1970,1040
"기장군","자기집",12483,2922,2832,2623,2092,1344,670
"기장군","전세(월세없음)",1013,301,218,176,178,95,45
"기장군","보증금 있는 월세",4694,1342,1128,969,583,425,247
"기장군","보증금 없는 월세",396,78,84,88,53,48,45
"기장군","사글세",39,6,9,17,7,,
"기장군","무상(관사, 사택 등)",463,146,67,69,90,58,33
"대구광역시","계",328559,88636,73223,64568,52116,32893,17123
"대구광역시","자기집",233046,61079,53310,46740,37161,23040,11716
"대구광역시","전세(월세없음)",31659,8017,6236,6594,5377,3642,1793
"대구광역시","보증금 있는 월세",41373,13450,9186,7227,5876,3628,2006
"대구광역시","보증금 없는 월세",9592,2688,2037,1753,1456,1069,589
"대구광역시","사글세",4684,1346,848,875,747,528,340
"대구광역시","무상(관사, 사택 등)",8205,2056,1606,1379,1499,986,679
"동부","계",306272,82999,68342,60394,48424,30441,15672
"동부","자기집",216529,57170,49663,43631,34380,21104,10581
"동부","전세(월세없음)",30611,7724,6041,6386,5210,3514,1736
"동부","보증금 있는 월세",38202,12389,8428,6614,5492,3415,1864
"동부","보증금 없는 월세",9120,2615,1939,1674,1323,1008,561
"동부","사글세",4512,1315,818,834,711,506,328
"동부","무상(관사, 사택 등)",7298,1786,1453,1255,1308,894,602
"읍부","계",12992,3748,3032,2403,1934,1163,712
"읍부","자기집",9377,2649,2223,1744,1362,865,534
"읍부","전세(월세없음)",804,249,140,158,114,89,54
"읍부","보증금 있는 월세",2026,645,499,402,264,137,79
"읍부","보증금 없는 월세",245,36,76,20,68,32,13
"읍부","사글세",84,22,15,11,12,12,12
"읍부","무상(관사, 사택 등)",456,147,79,68,114,28,20
"면부","계",9295,1889,1849,1771,1758,1289,739
"면부","자기집",7140,1260,1424,1365,1419,1071,601
"면부","전세(월세없음)",244,44,55,50,53,39,3
"면부","보증금 있는 월세",1145,416,259,211,120,76,63
"면부","보증금 없는 월세",227,37,22,59,65,29,15
"면부","사글세",88,9,15,30,24,10,
"면부","무상(관사, 사택 등)",451,123,74,56,77,64,57
"중구","계",14166,3131,3037,3227,2444,1449,878
"중구","자기집",9426,1870,2003,2239,1718,986,610
"중구","전세(월세없음)",1439,358,286,306,228,137,124
"중구","보증금 있는 월세",1529,477,363,286,222,122,59
"중구","보증금 없는 월세",868,217,160,247,102,108,34
"중구","사글세",288,83,78,50,49,15,13
"중구","무상(관사, 사택 등)",616,126,147,99,125,81,38
"동구","계",55315,14226,12184,11278,9226,5511,2890
"동구","자기집",39668,9629,9051,8262,6822,3967,1937
"동구","전세(월세없음)",5136,1299,961,1209,791,510,366
"동구","보증금 있는 월세",6483,2171,1407,1033,920,642,310
"동구","보증금 없는 월세",1843,580,341,342,295,172,113
"동구","사글세",992,264,164,202,157,107,98
"동구","무상(관사, 사택 등)",1193,283,260,230,241,113,66
"서구","계",34284,9552,8265,7031,5089,2995,1352
"서구","자기집",23500,6392,6097,5050,3296,1831,834
"서구","전세(월세없음)",4702,1227,925,951,820,543,236
"서구","보증금 있는 월세",2759,1026,557,413,448,248,67
"서구","보증금 없는 월세",1563,449,351,249,260,168,86
"서구","사글세",996,267,170,217,161,120,61
"서구","무상(관사, 사택 등)",764,191,165,151,104,85,68
"남구","계",29428,7115,6705,5964,4866,3178,1600
"남구","자기집",19152,4202,4341,4079,3362,2066,1102
"남구","전세(월세없음)",3736,982,768,698,606,495,187
"남구","보증금 있는 월세",4341,1371,1069,797,544,380,180
"남구","보증금 없는 월세",1153,268,329,208,203,118,27
"남구","사글세",520,171,76,100,61,76,36
"남구","무상(관사, 사택 등)",526,121,122,82,90,43,68
"북구","계",50945,13770,11218,10163,8358,4919,2517
"북구","자기집",37065,9936,8146,7596,6176,3485,1726
"북구","전세(월세없음)",4700,1140,1017,1004,798,562,179
"북구","보증금 있는 월세",5763,1851,1332,1006,776,482,316
"북구","보증금 없는 월세",1217,299,269,162,225,170,92
"북구","사글세",832,270,127,140,124,97,74
"북구","무상(관사, 사택 등)",1368,274,327,255,259,123,130
"수성구","계",54360,14068,11819,10435,8721,6059,3258
"수성구","자기집",39722,9924,8998,7695,6371,4408,2326
"수성구","전세(월세없음)",5226,1299,965,1040,898,678,346
"수성구","보증금 있는 월세",6931,2130,1455,1284,1099,603,360
"수성구","보증금 없는 월세",969,306,170,213,70,121,89
"수성구","사글세",278,78,54,36,45,51,14
"수성구","무상(관사, 사택 등)",1234,331,177,167,238,198,123
"달서구","계",67774,21137,15114,12296,9720,6330,3177
"달서구","자기집",47996,15217,11027,8710,6635,4361,2046
"달서구","전세(월세없음)",5672,1419,1119,1178,1069,589,298
"달서구","보증금 있는 월세",10396,3363,2245,1795,1483,938,572
"달서구","보증금 없는 월세",1507,496,319,253,168,151,120
"달서구","사글세",606,182,149,89,114,40,32
"달서구","무상(관사, 사택 등)",1597,460,255,271,251,251,109
"달성군","계",22287,5637,4881,4174,3692,2452,1451
"달성군","자기집",16517,3909,3647,3109,2781,1936,1135
"달성군","전세(월세없음)",1048,293,195,208,167,128,57
"달성군","보증금 있는 월세",3171,1061,758,613,384,213,142
"달성군","보증금 없는 월세",472,73,98,79,133,61,28
"달성군","사글세",172,31,30,41,36,22,12
"달성군","무상(관사, 사택 등)",907,270,153,124,191,92,77
"인천광역시","계",325952,89564,72772,61207,49086,32526,20797
"인천광역시","자기집",233294,62776,52985,44806,35506,22833,14388
"인천광역시","전세(월세없음)",35818,9502,7425,6651,5494,4051,2695
"인천광역시","보증금 있는 월세",39828,12605,8852,6752,5447,3811,2361
"인천광역시","보증금 없는 월세",5999,1880,1239,1094,892,548,346
"인천광역시","사글세",1167,367,212,178,182,151,77
"인천광역시","무상(관사, 사택 등)",9846,2434,2059,1726,1565,1132,930
"동부","계",305318,85951,68959,57225,45021,29450,18712
"동부","자기집",215504,59955,49727,41332,31887,20092,12511
"동부","전세(월세없음)",35035,9303,7264,6533,5333,3949,2653
"동부","보증금 있는 월세",39183,12369,8726,6637,5376,3756,2319
"동부","보증금 없는 월세",5587,1734,1166,1026,859,482,320
"동부","사글세",1101,347,198,161,177,147,71
"동부","무상(관사, 사택 등)",8908,2243,1878,1536,1389,1024,838
"읍부","계",4264,806,719,859,922,566,392
"읍부","자기집",3129,569,536,633,688,421,282
"읍부","전세(월세없음)",357,74,65,49,98,51,20
"읍부","보증금 있는 월세",328,127,43,54,42,37,25
"읍부","보증금 없는 월세",79,4,7,25,8,28,7
"읍부","사글세",10,,,7,,3,
"읍부","무상(관사, 사택 등)",361,32,68,91,86,26,58
"면부","계",16370,2807,3094,3123,3143,2510,1693
"면부","자기집",14661,2252,2722,2841,2931,2320,1595
"면부","전세(월세없음)",426,125,96,69,63,51,22
"면부","보증금 있는 월세",317,109,83,61,29,18,17
"면부","보증금 없는 월세",333,142,66,43,25,38,19
"면부","사글세",56,20,14,10,5,1,6
"면부","무상(관사, 사택 등)",577,159,113,99,90,82,34
"중구","계",15369,3690,3545,3333,2272,1510,1019
"중구","자기집",9847,2238,2217,2206,1470,1008,708
"중구","전세(월세없음)",2138,476,566,451,291,203,151
"중구","보증금 있는 월세",1895,548,448,379,265,174,81
"중구","보증금 없는 월세",486,145,115,94,67,34,31
"중구","사글세",79,7,19,28,12,9,4
"중구","무상(관사, 사택 등)",924,276,180,175,167,82,44
