"경북",청송군,3215,2481,500,1,233,6
"경북",영양군,1871,1434,278,2,157,5
"경북",영덕군,4242,3356,488,21,377,17
"경북",청도군,4083,3229,581,5,268,15
"경북",고령군,3058,2482,311,1,264,14
"경북",성주군,4427,3345,740,4,338,20
"경북",칠곡군,8122,6531,962,11,618,32
"경북",예천군,5189,4224,582,3,380,20
"경북",봉화군,3743,2993,535,1,214,5
"경북",울진군,4596,3632,606,9,349,14
"경북",울릉군,971,696,162,4,109,7
"경남",소계,278406,202507,46858,361,28680,1020
"경남",창원시 의창구,20248,13015,4223,18,2992,78
"경남",창원시 성산구,17098,11367,3568,19,2144,58
"경남",창원시 마산합포구,15048,11091,3073,17,867,78
"경남",창원시 마산회원구,17149,12461,3429,16,1243,90
"경남",창원시 진해구,13906,10078,2893,17,918,66
"경남",진주시,29825,23690,2688,38,3409,67
"경남",통영시,10516,7170,2105,24,1217,41
"경남",사천시,9724,8177,717,13,817,12
"경남",김해시,41628,29532,6995,51,5050,149
"경남",밀양시,10049,6846,2346,6,851,21
"경남",거제시,19346,14862,2651,38,1795,79
"경남",양산시,27005,18660,5077,40,3228,131
"경남",의령군,2972,2254,440,6,272,16
"경남",함안군,5949,4606,866,4,473,19
"경남",창녕군,5570,4055,941,8,566,31
"경남",고성군,4997,3992,549,5,451,8
"경남",남해군,4842,3624,731,13,474,7
"경남",하동군,4499,3750,400,7,342,16
"경남",산청군,3705,2991,399,2,313,11
"경남",함양군,4004,3163,481,2,358,9
"경남",거창군,5584,3390,1689,11,494,17
"경남",합천군,4742,3733,597,6,406,16
"제주",소계,52123,43294,4811,88,3930,196
"제주",제주시,37521,31634,3298,59,2530,160
"제주",서귀포시,14602,11660,1513,29,1400,36
