"경남",함안군,6116,3189,2807,99,17,-,4,6
"경남",창녕군,5612,2729,2755,90,24,2,12,6
"경남",고성군,4710,2755,1846,80,20,2,7,6
"경남",남해군,4079,2356,1657,48,12,1,5,1
"경남",하동군,4212,2141,1982,66,14,-,9,2
"경남",산청군,3296,1922,1311,47,11,-,5,1
"경남",함양군,3306,1841,1409,47,6,-,3,3
"경남",거창군,6018,4130,1780,63,38,1,6,2
"경남",합천군,3650,1968,1606,57,10,-,9,2
"제주",소계,61569,29127,30555,1559,286,1,41,132
"제주",제주시,46778,22449,22932,1138,233,-,26,98
"제주",서귀포시,14791,6678,7623,421,53,1,15,34
