"강원","홍천군",합계,13434,7859,4824,49,15,687,27
"강원","홍천군",남자,6381,3382,2574,32,12,381,18
"강원","홍천군",여자,7053,4477,2250,17,3,306,9
"강원","횡성군",합계,8689,3525,3991,45,18,1110,17
"강원","횡성군",남자,4275,1638,1993,30,14,600,10
"강원","횡성군",여자,4414,1887,1998,15,4,510,7
"강원","영월군",합계,7303,4580,1709,36,13,965,32
"강원","영월군",남자,3462,2007,940,24,9,482,19
"강원","영월군",여자,3841,2573,769,12,4,483,13
"강원","평창군",합계,7817,4076,3022,31,5,683,19
"강원","평창군",남자,3727,1835,1482,15,3,392,14
"강원","평창군",여자,4090,2241,1540,16,2,291,5
"강원","정선군",합계,6642,4020,2007,33,9,573,11
"강원","정선군",남자,3185,1762,1063,26,2,332,6
"강원","정선군",여자,3457,2258,944,7,7,241,5
"강원","철원군",합계,7742,3449,3920,20,7,346,14
"강원","철원군",남자,3640,1340,2097,13,4,186,10
"강원","철원군",여자,4102,2109,1823,7,3,160,4
"강원","화천군",합계,3809,2446,1000,13,1,349,9
"강원","화천군",남자,1834,1130,531,10,1,162,8
"강원","화천군",여자,1975,1316,469,3,-,187,1
"강원","양구군",합계,3499,2210,882,18,3,386,2
"강원","양구군",남자,1678,1002,468,11,1,196,2
"강원","양구군",여자,1821,1208,414,7,2,190,-
"강원","인제군",합계,5050,3088,1527,32,1,402,2
"강원","인제군",남자,2491,1430,843,19,1,198,2
"강원","인제군",여자,2559,1658,684,13,-,204,-
"강원","고성군",합계,4707,2828,1583,17,5,274,12
"강원","고성군",남자,2243,1256,823,12,4,148,9
"강원","고성군",여자,2464,1572,760,5,1,126,3
"강원","양양군",합계,5201,2652,2207,41,6,295,19
"강원","양양군",남자,2513,1155,1184,30,4,140,16
"강원","양양군",여자,2688,1497,1023,11,2,155,3
"충북","소계",합계,276160,122860,109494,298,353,43155,800
"충북","소계",남자,130650,52598,55069,210,233,22540,543
"충북","소계",여자,145510,70262,54425,88,120,20615,257
"충북","청주시상당구",합계,29951,11424,11685,20,29,6793,56
"충북","청주시상당구",남자,14071,4706,5973,12,21,3359,39
"충북","청주시상당구",여자,15880,6718,5712,8,8,3434,17
"충북","청주시서원구",합계,35108,15135,13370,29,42,6532,90
"충북","청주시서원구",남자,16258,6272,6651,25,20,3290,57
"충북","청주시서원구",여자,18850,8863,6719,4,22,3242,33
"충북","청주시흥덕구",합계,39692,18653,13121,27,46,7845,101
"충북","청주시흥덕구",남자,18575,7977,6724,20,35,3819,69
"충북","청주시흥덕구",여자,21117,10676,6397,7,11,4026,32
"충북","청주시청원구",합계,29550,12643,12654,23,34,4196,73
"충북","청주시청원구",남자,14069,5453,6243,16,25,2332,46
"충북","청주시청원구",여자,15481,7190,6411,7,9,1864,27
"충북","충주시",합계,36469,12655,19919,38,56,3801,88
"충북","충주시",남자,17054,5245,9762,25,32,1990,54
"충북","충주시",여자,19415,7410,10157,13,24,1811,34
"충북","제천시",합계,25463,14852,7858,25,39,2689,59
"충북","제천시",남자,11900,6259,3925,18,25,1673,47
"충북","제천시",여자,13563,8593,3933,7,14,1016,12
"충북","보은군",합계,6975,3247,2216,13,8,1491,43
"충북","보은군",남자,3273,1339,1160,8,6,760,26
"충북","보은군",여자,3702,1908,1056,5,2,731,17
"충북","옥천군",합계,10652,4937,3929,31,25,1730,54
"충북","옥천군",남자,5139,2126,2024,24,19,946,38
"충북","옥천군",여자,5513,2811,1905,7,6,784,16
"충북","영동군",합계,9587,3752,4411,9,12,1403,51
"충북","영동군",남자,4531,1572,2177,7,11,764,36
"충북","영동군",여자,5056,2180,2234,2,1,639,15
"충북","증평군",합계,6255,2811,2472,15,7,950,16
"충북","증평군",남자,2995,1220,1239,10,3,523,11
"충북","증평군",여자,3260,1591,1233,5,4,427,5
"충북","진천군",합계,14113,7106,5141,17,8,1841,55
"충북","진천군",남자,6869,3220,2631,10,7,1001,37
"충북","진천군",여자,7244,3886,2510,7,1,840,18
"충북","괴산군",합계,8470,2471,5013,18,18,950,33
"충북","괴산군",남자,4122,1069,2478,13,11,551,23
"충북","괴산군",여자,4348,1402,2535,5,7,399,10
"충북","음성군",합계,17770,10140,5166,29,17,2418,61
"충북","음성군",남자,8828,4816,2738,20,11,1243,44
