"행정구역(시군구)별","연령별","항목","단위","2021. 02 월",
"동작구","55세","남자인구수","명","2617",
"동작구","55세","여자인구수","명","2960",
"동작구","56세","총인구수","명","5714",
"동작구","56세","남자인구수","명","2762",
"동작구","56세","여자인구수","명","2952",
"동작구","57세","총인구수","명","5383",
"동작구","57세","남자인구수","명","2577",
"동작구","57세","여자인구수","명","2806",
"동작구","58세","총인구수","명","5688",
"동작구","58세","남자인구수","명","2742",
"동작구","58세","여자인구수","명","2946",
"동작구","59세","총인구수","명","5981",
"동작구","59세","남자인구수","명","2812",
"동작구","59세","여자인구수","명","3169",
"동작구","60세","총인구수","명","6303",
"동작구","60세","남자인구수","명","2958",
"동작구","60세","여자인구수","명","3345",
"동작구","61세","총인구수","명","6090",
"동작구","61세","남자인구수","명","2831",
"동작구","61세","여자인구수","명","3259",
"동작구","62세","총인구수","명","5400",
"동작구","62세","남자인구수","명","2481",
"동작구","62세","여자인구수","명","2919",
"동작구","63세","총인구수","명","5365",
"동작구","63세","남자인구수","명","2466",
"동작구","63세","여자인구수","명","2899",
"동작구","64세","총인구수","명","4996",
"동작구","64세","남자인구수","명","2320",
"동작구","64세","여자인구수","명","2676",
"동작구","65세","총인구수","명","5158",
"동작구","65세","남자인구수","명","2416",
"동작구","65세","여자인구수","명","2742",
"동작구","66세","총인구수","명","4707",
"동작구","66세","남자인구수","명","2160",
"동작구","66세","여자인구수","명","2547",
"동작구","67세","총인구수","명","3927",
"동작구","67세","남자인구수","명","1793",
"동작구","67세","여자인구수","명","2134",
"동작구","68세","총인구수","명","4190",
"동작구","68세","남자인구수","명","1920",
"동작구","68세","여자인구수","명","2270",
"동작구","69세","총인구수","명","3389",
"동작구","69세","남자인구수","명","1480",
"동작구","69세","여자인구수","명","1909",
"동작구","70세","총인구수","명","3420",
"동작구","70세","남자인구수","명","1529",
"동작구","70세","여자인구수","명","1891",
"동작구","71세","총인구수","명","3514",
"동작구","71세","남자인구수","명","1540",
"동작구","71세","여자인구수","명","1974",
"동작구","72세","총인구수","명","3469",
"동작구","72세","남자인구수","명","1521",
"동작구","72세","여자인구수","명","1948",
"동작구","73세","총인구수","명","3495",
"동작구","73세","남자인구수","명","1534",
"동작구","73세","여자인구수","명","1961",
"동작구","74세","총인구수","명","3332",
"동작구","74세","남자인구수","명","1430",
"동작구","74세","여자인구수","명","1902",
"동작구","75세","총인구수","명","2461",
"동작구","75세","남자인구수","명","1077",
"동작구","75세","여자인구수","명","1384",
"동작구","76세","총인구수","명","2578",
"동작구","76세","남자인구수","명","1129",
"동작구","76세","여자인구수","명","1449",
"동작구","77세","총인구수","명","2359",
"동작구","77세","남자인구수","명","1108",
"동작구","77세","여자인구수","명","1251",
"동작구","78세","총인구수","명","2862",
"동작구","78세","남자인구수","명","1354",
"동작구","78세","여자인구수","명","1508",
"동작구","79세","총인구수","명","2454",
"동작구","79세","남자인구수","명","1159",
"동작구","79세","여자인구수","명","1295",
"동작구","80세","총인구수","명","1973",
"동작구","80세","남자인구수","명","863",
"동작구","80세","여자인구수","명","1110",
"동작구","81세","총인구수","명","1876",
"동작구","81세","남자인구수","명","829",
"동작구","81세","여자인구수","명","1047",
"동작구","82세","총인구수","명","1645",
"동작구","82세","남자인구수","명","713",
"동작구","82세","여자인구수","명","932",
"동작구","83세","총인구수","명","1391",
"동작구","83세","남자인구수","명","559",
"동작구","83세","여자인구수","명","832",
"동작구","84세","총인구수","명","1326",
"동작구","84세","남자인구수","명","494",
"동작구","84세","여자인구수","명","832",
"동작구","85세","총인구수","명","1071",
"동작구","85세","남자인구수","명","424",
"동작구","85세","여자인구수","명","647",
"동작구","86세","총인구수","명","935",
"동작구","86세","남자인구수","명","344",
"동작구","86세","여자인구수","명","591",
"동작구","87세","총인구수","명","746",
"동작구","87세","남자인구수","명","276",
"동작구","87세","여자인구수","명","470",
"동작구","88세","총인구수","명","639",
"동작구","88세","남자인구수","명","192",
"동작구","88세","여자인구수","명","447",
"동작구","89세","총인구수","명","460",
"동작구","89세","남자인구수","명","157",
"동작구","89세","여자인구수","명","303",
"동작구","90세","총인구수","명","395",
"동작구","90세","남자인구수","명","102",
"동작구","90세","여자인구수","명","293",
"동작구","91세","총인구수","명","339",
"동작구","91세","남자인구수","명","96",
"동작구","91세","여자인구수","명","243",
"동작구","92세","총인구수","명","308",
"동작구","92세","남자인구수","명","95",
"동작구","92세","여자인구수","명","213",
"동작구","93세","총인구수","명","229",
"동작구","93세","남자인구수","명","50",
"동작구","93세","여자인구수","명","179",
"동작구","94세","총인구수","명","168",
"동작구","94세","남자인구수","명","41",
"동작구","94세","여자인구수","명","127",
"동작구","95세","총인구수","명","116",
"동작구","95세","남자인구수","명","20",
"동작구","95세","여자인구수","명","96",
"동작구","96세","총인구수","명","99",
"동작구","96세","남자인구수","명","32",
"동작구","96세","여자인구수","명","67",
"동작구","97세","총인구수","명","78",
"동작구","97세","남자인구수","명","24",
"동작구","97세","여자인구수","명","54",
"동작구","98세","총인구수","명","55",
"동작구","98세","남자인구수","명","12",
"동작구","98세","여자인구수","명","43",
"동작구","99세","총인구수","명","47",
"동작구","99세","남자인구수","명","5",
"동작구","99세","여자인구수","명","42",
"동작구","100세 이상","총인구수","명","318",
"동작구","100세 이상","남자인구수","명","93",
"동작구","100세 이상","여자인구수","명","225",
"관악구","계","총인구수","명","493374",
"관악구","계","남자인구수","명","247472",
"관악구","계","여자인구수","명","245902",
"관악구","0세","총인구수","명","1652",
"관악구","0세","남자인구수","명","829",
"관악구","0세","여자인구수","명","823",
"관악구","1세","총인구수","명","1818",
"관악구","1세","남자인구수","명","909",
"관악구","1세","여자인구수","명","909",
"관악구","2세","총인구수","명","1822",
"관악구","2세","남자인구수","명","956",
"관악구","2세","여자인구수","명","866",
"관악구","3세","총인구수","명","2040",
"관악구","3세","남자인구수","명","1065",
"관악구","3세","여자인구수","명","975",
"관악구","4세","총인구수","명","2222",
"관악구","4세","남자인구수","명","1122",
"관악구","4세","여자인구수","명","1100",
"관악구","5세","총인구수","명","2427",
"관악구","5세","남자인구수","명","1269",
"관악구","5세","여자인구수","명","1158",
"관악구","6세","총인구수","명","2351",
"관악구","6세","남자인구수","명","1222",
"관악구","6세","여자인구수","명","1129",
"관악구","7세","총인구수","명","2294",
"관악구","7세","남자인구수","명","1167",
"관악구","7세","여자인구수","명","1127",
"관악구","8세","총인구수","명","2515",
"관악구","8세","남자인구수","명","1288",
"관악구","8세","여자인구수","명","1227",
"관악구","9세","총인구수","명","2597",
"관악구","9세","남자인구수","명","1314",
"관악구","9세","여자인구수","명","1283",
