"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계(A+B+C) (명),근로자,근로자,근로자,근로자,공무원사립학교교직원,공무원사립학교교직원,공무원사립학교교직원,공무원사립학교교직원,지역 (명),지역 (명)
"행정구역별(1)",행정구역별(2),소계,사업장수 (개소),적용인구(A) (명),적용인구(A) (명),적용인구(A) (명),사업장수 (개소),적용인구(B) (명),적용인구(B) (명),적용인구(B) (명),세대주,가입자(C)
"행정구역별(1)",행정구역별(2),소계,소계,소계,가입자,피부양자,소계,소계,가입자,피부양자,소계,소계
"경상북도",군위군,23481,650,13281,4473,8808,6,2740,805,1935,3887,7460
"경상북도",의성군,50857,1121,27447,7738,19709,16,6301,1647,4654,8691,17109
"경상북도",청송군,24822,590,11966,3620,8346,12,3708,1164,2544,4888,9148
"경상북도",영양군,16311,379,7772,2257,5515,8,2804,841,1963,3055,5735
"경상북도",영덕군,36480,818,17767,5962,11805,14,3593,1108,2485,8070,15120
"경상북도",청도군,41839,932,23204,7765,15439,15,4841,1277,3564,6984,13794
"경상북도",고령군,33693,1716,19676,8192,11484,10,2954,970,1984,5488,11063
"경상북도",성주군,44476,2005,24293,8928,15365,12,4250,1286,2964,7725,15933
"경상북도",칠곡군,119538,4794,79561,37979,41582,28,5474,1908,3566,18754,34503
"경상북도",예천군,47152,928,24060,7382,16678,12,8452,2661,5791,7167,14640
"경상북도",봉화군,31678,683,16441,4993,11448,8,3958,1083,2875,5669,11279
"경상북도",울진군,48721,1159,27987,11793,16194,12,4489,1543,2946,8755,16245
"경상북도",울릉군,9613,207,3558,1689,1869,5,2278,1119,1159,2183,3777
"경상남도",소계,3329908,93848,2097102,929545,1167557,1069,293835,103735,190100,512453,938971
"경상남도",창원시,1043754,28612,678475,315231,363244,387,103647,38489,65158,144425,261632
"경상남도",진주시,336959,9675,199655,87784,111871,133,44260,15268,28992,50266,93044
"경상남도",통영시,131920,2928,68069,28395,39674,23,9949,3675,6274,28408,53902
"경상남도",사천시,111276,3042,66626,28663,37963,26,10577,3503,7074,19046,34073
"경상남도",김해시,533269,19503,360947,168659,192288,175,32836,12801,20035,73435,139486
"경상남도",밀양시,103634,2560,59501,22886,36615,26,10637,3030,7607,18613,33496
"경상남도",거제시,255510,5055,174775,76877,97898,45,10632,4618,6014,37522,70103
"경상남도",양산시,334430,9278,224179,103974,120205,101,18957,7376,11581,48698,91294
"경상남도",의령군,26889,664,14940,5021,9919,10,3335,994,2341,5192,8614
"경상남도",함안군,68768,3393,42801,18710,24091,20,6196,1850,4346,11054,19771
"경상남도",창녕군,62820,1612,36430,14300,22130,22,5625,1617,4008,11914,20765
"경상남도",고성군,52455,1392,27930,10585,17345,12,4756,1381,3375,10954,19769
"경상남도",남해군,42871,902,22444,7242,15202,13,4571,1253,3318,9154,15856
"경상남도",하동군,46825,942,23959,8227,15732,11,5278,1491,3787,9937,17588
"경상남도",산청군,34860,916,18074,6187,11887,16,4461,1253,3208,7120,12325
"경상남도",함양군,38528,877,20477,7015,13462,11,4723,1368,3355,7644,13328
"경상남도",거창군,60336,1508,33519,12113,21406,21,7408,2198,5210,10477,19409
"경상남도",합천군,44804,989,24301,7676,16625,17,5987,1570,4417,8594,14516
"제주특별자치도",소계,645789,23070,363431,172337,191094,85,70802,24855,45947,117748,211556
"제주특별자치도",제주시,470835,18028,272053,130791,141262,66,52685,19196,33489,81734,146097
"제주특별자치도",서귀포시,174954,5042,91378,41546,49832,19,18117,5659,12458,36014,65459
