"경기","성남시분당구",합계,94544,37456,36404,16658,10388,32644,4671,6463,1395,14984
"경기","성남시분당구",남자,55538,26983,23634,9734,7341,21113,2812,995,-,8040
"경기","성남시분당구",여자,39006,10473,12770,6924,3047,11531,1859,5468,1395,6944
"경기","의정부시",합계,91475,39316,36755,16726,10623,29901,3604,5612,1441,15588
"경기","의정부시",남자,50153,24426,21730,8875,6739,17774,1924,932,-,9475
"경기","의정부시",여자,41322,14890,15025,7851,3884,12127,1680,4680,1441,6113
"경기","안양시만안구",합계,57520,22256,23204,10337,6850,18456,2526,3764,918,11009
"경기","안양시만안구",남자,32727,14389,14850,5723,4518,11626,1352,688,-,6213
"경기","안양시만안구",여자,24793,7867,8354,4614,2332,6830,1174,3076,918,4796
"경기","안양시동안구",합계,73472,28578,30650,14009,8134,24074,3510,5368,1074,12259
"경기","안양시동안구",남자,41989,19361,19273,7681,5624,15199,2035,799,-,6983
"경기","안양시동안구",여자,31483,9217,11377,6328,2510,8875,1475,4569,1074,5276
"경기","부천시",합계,193657,79978,82682,33564,22052,63328,9824,12130,3207,39438
"경기","부천시",남자,106796,49531,49587,18140,14396,38443,5345,2257,-,20841
"경기","부천시",여자,86861,30447,33095,15424,7656,24885,4479,9873,3207,18597
"경기","광명시",합계,73168,27856,31119,13460,8461,23413,3090,4748,1061,13928
"경기","광명시",남자,41624,17896,19198,7430,5629,14791,1822,825,-,8196
"경기","광명시",여자,31544,9960,11921,6030,2832,8622,1268,3923,1061,5732
"경기","평택시",합계,114130,46226,49016,19392,13099,38263,3476,6220,1423,20708
"경기","평택시",남자,71681,31905,34022,11652,9383,25482,2288,1109,-,13990
"경기","평택시",여자,42449,14321,14994,7740,3716,12781,1188,5111,1423,6718
"경기","동두천시",합계,21019,10173,8955,3642,2372,6766,736,1109,293,3452
"경기","동두천시",남자,11802,6105,5320,1991,1540,4060,371,198,-,2262
"경기","동두천시",여자,9217,4068,3635,1651,832,2706,365,911,293,1190
"경기","안산시상록구",합계,83536,35876,39857,14499,9890,28068,2553,5295,1133,14138
"경기","안산시상록구",남자,48679,22837,24895,8101,6703,17858,1547,1208,-,8529
"경기","안산시상록구",여자,34857,13039,14962,6398,3187,10210,1006,4087,1133,5609
"경기","안산시단원구",합계,85644,37138,43084,14395,9905,27093,2518,4780,1066,13673
"경기","안산시단원구",남자,52034,24311,27798,8427,6948,18224,1443,1077,-,8716
"경기","안산시단원구",여자,33610,12827,15286,5968,2957,8869,1075,3703,1066,4957
"경기","고양시덕양구",합계,95890,36553,42341,17276,10188,29133,4802,5899,1575,17977
"경기","고양시덕양구",남자,53118,23566,24763,9328,6862,17980,2706,935,-,10051
"경기","고양시덕양구",여자,42772,12987,17578,7948,3326,11153,2096,4964,1575,7926
"경기","고양시일산동구",합계,60607,20350,27532,11458,5974,18986,4021,4424,964,10885
