"시도별(1)","시도별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시도별(1)","시도별(2)",성별(1),계,계,계,65~69세,65~69세,65~69세,70~74세,70~74세,70~74세,75~79세,75~79세,75~79세,80~84세,80~84세,80~84세,85세 이상,85세 이상,85세 이상
"시도별(1)","시도별(2)",성별(1),계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심
"대구","소계",여자,55241,48702,6539,18011,16477,1534,20234,18313,1921,9253,7990,1263,6331,5114,1217,1412,808,604
"대구","중구",합계,3787,3408,379,1002,932,70,1418,1303,115,714,639,75,534,452,82,119,82,37
"대구","중구",남자,1652,1521,131,425,403,22,575,537,38,346,317,29,252,222,30,54,42,12
"대구","중구",여자,2135,1887,248,577,529,48,843,766,77,368,322,46,282,230,52,65,40,25
"대구","동구",합계,17130,15542,1588,5444,5059,385,6405,5907,498,2901,2603,298,1973,1680,293,407,293,114
"대구","동구",남자,7500,6955,545,2360,2239,121,2806,2617,189,1274,1178,96,906,803,103,154,118,36
"대구","동구",여자,9630,8587,1043,3084,2820,264,3599,3290,309,1627,1425,202,1067,877,190,253,175,78
"대구","서구",합계,10160,9194,966,3458,3224,234,3707,3423,284,1741,1537,204,1077,913,164,177,97,80
"대구","서구",남자,4446,4154,292,1493,1427,66,1661,1554,107,750,698,52,489,436,53,53,39,14
"대구","서구",여자,5714,5040,674,1965,1797,168,2046,1869,177,991,839,152,588,477,111,124,58,66
"대구","남구",합계,8018,7249,769,2493,2317,176,2837,2612,225,1468,1295,173,1011,877,134,209,148,61
"대구","남구",남자,3521,3239,282,1074,1008,66,1199,1115,84,652,592,60,506,449,57,90,75,15
"대구","남구",여자,4497,4010,487,1419,1309,110,1638,1497,141,816,703,113,505,428,77,119,73,46
"대구","북구",합계,16065,14517,1548,5287,4923,364,5920,5459,461,2724,2416,308,1804,1512,292,330,207,123
"대구","북구",남자,7214,6711,503,2441,2307,134,2606,2464,142,1229,1114,115,817,728,89,121,98,23
"대구","북구",여자,8851,7806,1045,2846,2616,230,3314,2995,319,1495,1302,193,987,784,203,209,109,100
"대구","수성구",합계,16697,14920,1777,5279,4845,434,6038,5496,542,2858,2517,341,2076,1748,328,446,314,132
