"행정구역별","연령별","항목","단위","2015 년",
"나주시","70~74","여자-사별","","1773",
"나주시","70~74","여자-이혼","","45",
"나주시","75~79","내국인(60세 이상)-계","","4802",
"나주시","75~79","혼인상태-계","","4802",
"나주시","75~79","미혼","","22",
"나주시","75~79","배우자 있음","","2279",
"나주시","75~79","사별","","2460",
"나주시","75~79","이혼","","41",
"나주시","75~79","남자-계","","1803",
"나주시","75~79","남자-미혼","","11",
"나주시","75~79","남자-배우자 있음","","1536",
"나주시","75~79","남자-사별","","236",
"나주시","75~79","남자-이혼","","20",
"나주시","75~79","여자-계","","2999",
"나주시","75~79","여자-미혼","","11",
"나주시","75~79","여자-배우자있음","","743",
"나주시","75~79","여자-사별","","2224",
"나주시","75~79","여자-이혼","","21",
"나주시","80~84","내국인(60세 이상)-계","","3227",
"나주시","80~84","혼인상태-계","","3227",
"나주시","80~84","미혼","","27",
"나주시","80~84","배우자 있음","","1148",
"나주시","80~84","사별","","2033",
"나주시","80~84","이혼","","19",
"나주시","80~84","남자-계","","971",
"나주시","80~84","남자-미혼","","8",
"나주시","80~84","남자-배우자 있음","","802",
"나주시","80~84","남자-사별","","153",
"나주시","80~84","남자-이혼","","8",
"나주시","80~84","여자-계","","2256",
"나주시","80~84","여자-미혼","","19",
"나주시","80~84","여자-배우자있음","","346",
"나주시","80~84","여자-사별","","1880",
"나주시","80~84","여자-이혼","","11",
"나주시","85세 이상","내국인(60세 이상)-계","","2185",
"나주시","85세 이상","혼인상태-계","","2185",
"나주시","85세 이상","미혼","","27",
"나주시","85세 이상","배우자 있음","","494",
"나주시","85세 이상","사별","","1645",
"나주시","85세 이상","이혼","","19",
"나주시","85세 이상","남자-계","","559",
"나주시","85세 이상","남자-미혼","","3",
"나주시","85세 이상","남자-배우자 있음","","366",
"나주시","85세 이상","남자-사별","","176",
"나주시","85세 이상","남자-이혼","","14",
"나주시","85세 이상","여자-계","","1626",
"나주시","85세 이상","여자-미혼","","24",
"나주시","85세 이상","여자-배우자있음","","128",
"나주시","85세 이상","여자-사별","","1469",
"나주시","85세 이상","여자-이혼","","5",
"광양시","합계","내국인(60세 이상)-계","","22091",
"광양시","합계","혼인상태-계","","22091",
"광양시","합계","미혼","","166",
"광양시","합계","배우자 있음","","13725",
"광양시","합계","사별","","7360",
"광양시","합계","이혼","","840",
"광양시","합계","남자-계","","9694",
"광양시","합계","남자-미혼","","88",
"광양시","합계","남자-배우자 있음","","8303",
"광양시","합계","남자-사별","","787",
"광양시","합계","남자-이혼","","516",
"광양시","합계","여자-계","","12397",
"광양시","합계","여자-미혼","","78",
"광양시","합계","여자-배우자있음","","5422",
"광양시","합계","여자-사별","","6573",
"광양시","합계","여자-이혼","","324",
"광양시","60~64","내국인(60세 이상)-계","","6496",
"광양시","60~64","혼인상태-계","","6496",
"광양시","60~64","미혼","","80",
"광양시","60~64","배우자 있음","","5236",
"광양시","60~64","사별","","697",
"광양시","60~64","이혼","","483",
"광양시","60~64","남자-계","","3525",
"광양시","60~64","남자-미혼","","44",
"광양시","60~64","남자-배우자 있음","","3063",
"광양시","60~64","남자-사별","","98",
"광양시","60~64","남자-이혼","","320",
"광양시","60~64","여자-계","","2971",
"광양시","60~64","여자-미혼","","36",
"광양시","60~64","여자-배우자있음","","2173",
"광양시","60~64","여자-사별","","599",
"광양시","60~64","여자-이혼","","163",
"광양시","65~69","내국인(60세 이상)-계","","4660",
"광양시","65~69","혼인상태-계","","4660",
"광양시","65~69","미혼","","48",
"광양시","65~69","배우자 있음","","3506",
"광양시","65~69","사별","","903",
"광양시","65~69","이혼","","203",
"광양시","65~69","남자-계","","2341",
"광양시","65~69","남자-미혼","","29",
"광양시","65~69","남자-배우자 있음","","2066",
"광양시","65~69","남자-사별","","129",
"광양시","65~69","남자-이혼","","117",
"광양시","65~69","여자-계","","2319",
"광양시","65~69","여자-미혼","","19",
"광양시","65~69","여자-배우자있음","","1440",
"광양시","65~69","여자-사별","","774",
"광양시","65~69","여자-이혼","","86",
"광양시","70~74","내국인(60세 이상)-계","","3705",
"광양시","70~74","혼인상태-계","","3705",
"광양시","70~74","미혼","","16",
"광양시","70~74","배우자 있음","","2208",
"광양시","70~74","사별","","1370",
"광양시","70~74","이혼","","111",
"광양시","70~74","남자-계","","1516",
"광양시","70~74","남자-미혼","","8",
"광양시","70~74","남자-배우자 있음","","1310",
"광양시","70~74","남자-사별","","141",
"광양시","70~74","남자-이혼","","57",
"광양시","70~74","여자-계","","2189",
"광양시","70~74","여자-미혼","","8",
"광양시","70~74","여자-배우자있음","","898",
"광양시","70~74","여자-사별","","1229",
"광양시","70~74","여자-이혼","","54",
"광양시","75~79","내국인(60세 이상)-계","","3416",
"광양시","75~79","혼인상태-계","","3416",
"광양시","75~79","미혼","","13",
"광양시","75~79","배우자 있음","","1710",
"광양시","75~79","사별","","1667",
"광양시","75~79","이혼","","26",
"광양시","75~79","남자-계","","1287",
"광양시","75~79","남자-미혼","","5",
"광양시","75~79","남자-배우자 있음","","1085",
"광양시","75~79","남자-사별","","182",
"광양시","75~79","남자-이혼","","15",
"광양시","75~79","여자-계","","2129",
"광양시","75~79","여자-미혼","","8",
"광양시","75~79","여자-배우자있음","","625",
"광양시","75~79","여자-사별","","1485",
"광양시","75~79","여자-이혼","","11",
"광양시","80~84","내국인(60세 이상)-계","","2285",
"광양시","80~84","혼인상태-계","","2285",
"광양시","80~84","미혼","","7",
"광양시","80~84","배우자 있음","","765",
"광양시","80~84","사별","","1498",
"광양시","80~84","이혼","","15",
"광양시","80~84","남자-계","","679",
"광양시","80~84","남자-미혼","","",
"광양시","80~84","남자-배우자 있음","","541",
"광양시","80~84","남자-사별","","131",
"광양시","80~84","남자-이혼","","7",
"광양시","80~84","여자-계","","1606",
"광양시","80~84","여자-미혼","","7",
"광양시","80~84","여자-배우자있음","","224",
"광양시","80~84","여자-사별","","1367",
"광양시","80~84","여자-이혼","","8",
"광양시","85세 이상","내국인(60세 이상)-계","","1529",
"광양시","85세 이상","혼인상태-계","","1529",
"광양시","85세 이상","미혼","","2",
"광양시","85세 이상","배우자 있음","","300",
"광양시","85세 이상","사별","","1225",
"광양시","85세 이상","이혼","","2",
"광양시","85세 이상","남자-계","","346",
"광양시","85세 이상","남자-미혼","","2",
"광양시","85세 이상","남자-배우자 있음","","238",
"광양시","85세 이상","남자-사별","","106",
"광양시","85세 이상","남자-이혼","","",
"광양시","85세 이상","여자-계","","1183",
"광양시","85세 이상","여자-미혼","","",
"광양시","85세 이상","여자-배우자있음","","62",
"광양시","85세 이상","여자-사별","","1119",
"광양시","85세 이상","여자-이혼","","2",
"담양군","합계","내국인(60세 이상)-계","","15766",
"담양군","합계","혼인상태-계","","15766",
"담양군","합계","미혼","","131",
"담양군","합계","배우자 있음","","9627",
"담양군","합계","사별","","5734",
"담양군","합계","이혼","","274",
"담양군","합계","남자-계","","6533",
"담양군","합계","남자-미혼","","88",
"담양군","합계","남자-배우자 있음","","5681",
"담양군","합계","남자-사별","","579",
"담양군","합계","남자-이혼","","185",
"담양군","합계","여자-계","","9233",
"담양군","합계","여자-미혼","","43",
"담양군","합계","여자-배우자있음","","3946",
"담양군","합계","여자-사별","","5155",
"담양군","합계","여자-이혼","","89",
"담양군","60~64","내국인(60세 이상)-계","","3185",
"담양군","60~64","혼인상태-계","","3185",
"담양군","60~64","미혼","","47",
"담양군","60~64","배우자 있음","","2581",
"담양군","60~64","사별","","435",
"담양군","60~64","이혼","","122",
"담양군","60~64","남자-계","","1572",
"담양군","60~64","남자-미혼","","32",
"담양군","60~64","남자-배우자 있음","","1410",
"담양군","60~64","남자-사별","","47",
"담양군","60~64","남자-이혼","","83",
"담양군","60~64","여자-계","","1613",
"담양군","60~64","여자-미혼","","15",
"담양군","60~64","여자-배우자있음","","1171",
"담양군","60~64","여자-사별","","388",
"담양군","60~64","여자-이혼","","39",
"담양군","65~69","내국인(60세 이상)-계","","3207",
"담양군","65~69","혼인상태-계","","3207",
"담양군","65~69","미혼","","35",
"담양군","65~69","배우자 있음","","2435",
"담양군","65~69","사별","","642",
"담양군","65~69","이혼","","95",
"담양군","65~69","남자-계","","1519",
"담양군","65~69","남자-미혼","","30",
"담양군","65~69","남자-배우자 있음","","1353",
"담양군","65~69","남자-사별","","75",
"담양군","65~69","남자-이혼","","61",
"담양군","65~69","여자-계","","1688",
"담양군","65~69","여자-미혼","","5",
"담양군","65~69","여자-배우자있음","","1082",
"담양군","65~69","여자-사별","","567",
"담양군","65~69","여자-이혼","","34",
"담양군","70~74","내국인(60세 이상)-계","","3236",
"담양군","70~74","혼인상태-계","","3236",
"담양군","70~74","미혼","","20",
"담양군","70~74","배우자 있음","","2074",
"담양군","70~74","사별","","1113",
"담양군","70~74","이혼","","29",
"담양군","70~74","남자-계","","1377",
"담양군","70~74","남자-미혼","","13",
"담양군","70~74","남자-배우자 있음","","1217",
"담양군","70~74","남자-사별","","123",
"담양군","70~74","남자-이혼","","24",
"담양군","70~74","여자-계","","1859",
"담양군","70~74","여자-미혼","","7",
"담양군","70~74","여자-배우자있음","","857",
"담양군","70~74","여자-사별","","990",
"담양군","70~74","여자-이혼","","5",
"담양군","75~79","내국인(60세 이상)-계","","2851",
"담양군","75~79","혼인상태-계","","2851",
"담양군","75~79","미혼","","10",
"담양군","75~79","배우자 있음","","1562",
"담양군","75~79","사별","","1258",
"담양군","75~79","이혼","","21",
"담양군","75~79","남자-계","","1109",
"담양군","75~79","남자-미혼","","5",
"담양군","75~79","남자-배우자 있음","","988",
"담양군","75~79","남자-사별","","104",
"담양군","75~79","남자-이혼","","12",
"담양군","75~79","여자-계","","1742",
"담양군","75~79","여자-미혼","","5",
"담양군","75~79","여자-배우자있음","","574",
"담양군","75~79","여자-사별","","1154",
"담양군","75~79","여자-이혼","","9",
"담양군","80~84","내국인(60세 이상)-계","","1917",
"담양군","80~84","혼인상태-계","","1917",
"담양군","80~84","미혼","","9",
"담양군","80~84","배우자 있음","","695",
"담양군","80~84","사별","","1208",
"담양군","80~84","이혼","","5",
"담양군","80~84","남자-계","","602",
"담양군","80~84","남자-미혼","","7",
"담양군","80~84","남자-배우자 있음","","491",
"담양군","80~84","남자-사별","","101",
"담양군","80~84","남자-이혼","","3",
"담양군","80~84","여자-계","","1315",
"담양군","80~84","여자-미혼","","2",
"담양군","80~84","여자-배우자있음","","204",
"담양군","80~84","여자-사별","","1107",
"담양군","80~84","여자-이혼","","2",
"담양군","85세 이상","내국인(60세 이상)-계","","1370",
"담양군","85세 이상","혼인상태-계","","1370",
"담양군","85세 이상","미혼","","10",
"담양군","85세 이상","배우자 있음","","280",
"담양군","85세 이상","사별","","1078",
"담양군","85세 이상","이혼","","2",
"담양군","85세 이상","남자-계","","354",
"담양군","85세 이상","남자-미혼","","1",
"담양군","85세 이상","남자-배우자 있음","","222",
"담양군","85세 이상","남자-사별","","129",
"담양군","85세 이상","남자-이혼","","2",
"담양군","85세 이상","여자-계","","1016",
"담양군","85세 이상","여자-미혼","","9",
"담양군","85세 이상","여자-배우자있음","","58",
"담양군","85세 이상","여자-사별","","949",
"담양군","85세 이상","여자-이혼","","",
"곡성군","합계","내국인(60세 이상)-계","","11225",
"곡성군","합계","혼인상태-계","","11225",
"곡성군","합계","미혼","","133",
"곡성군","합계","배우자 있음","","6313",
"곡성군","합계","사별","","4591",
"곡성군","합계","이혼","","188",
"곡성군","합계","남자-계","","4348",
"곡성군","합계","남자-미혼","","84",
"곡성군","합계","남자-배우자 있음","","3782",
"곡성군","합계","남자-사별","","346",
"곡성군","합계","남자-이혼","","136",
"곡성군","합계","여자-계","","6877",
"곡성군","합계","여자-미혼","","49",
"곡성군","합계","여자-배우자있음","","2531",
"곡성군","합계","여자-사별","","4245",
"곡성군","합계","여자-이혼","","52",
"곡성군","60~64","내국인(60세 이상)-계","","2115",
"곡성군","60~64","혼인상태-계","","2115",
"곡성군","60~64","미혼","","70",
"곡성군","60~64","배우자 있음","","1628",
"곡성군","60~64","사별","","319",
"곡성군","60~64","이혼","","98",
"곡성군","60~64","남자-계","","1059",
"곡성군","60~64","남자-미혼","","50",
"곡성군","60~64","남자-배우자 있음","","896",
"곡성군","60~64","남자-사별","","50",
"곡성군","60~64","남자-이혼","","63",
"곡성군","60~64","여자-계","","1056",
"곡성군","60~64","여자-미혼","","20",
"곡성군","60~64","여자-배우자있음","","732",
"곡성군","60~64","여자-사별","","269",
"곡성군","60~64","여자-이혼","","35",
"곡성군","65~69","내국인(60세 이상)-계","","2086",
"곡성군","65~69","혼인상태-계","","2086",
"곡성군","65~69","미혼","","25",
"곡성군","65~69","배우자 있음","","1518",
"곡성군","65~69","사별","","479",
"곡성군","65~69","이혼","","64",
"곡성군","65~69","남자-계","","960",
"곡성군","65~69","남자-미혼","","18",
"곡성군","65~69","남자-배우자 있음","","866",
"곡성군","65~69","남자-사별","","24",
"곡성군","65~69","남자-이혼","","52",
"곡성군","65~69","여자-계","","1126",
"곡성군","65~69","여자-미혼","","7",
"곡성군","65~69","여자-배우자있음","","652",
"곡성군","65~69","여자-사별","","455",
"곡성군","65~69","여자-이혼","","12",
"곡성군","70~74","내국인(60세 이상)-계","","2168",
"곡성군","70~74","혼인상태-계","","2168",
"곡성군","70~74","미혼","","12",
"곡성군","70~74","배우자 있음","","1252",
"곡성군","70~74","사별","","890",
"곡성군","70~74","이혼","","14",
"곡성군","70~74","남자-계","","839",
"곡성군","70~74","남자-미혼","","10",
"곡성군","70~74","남자-배우자 있음","","769",
"곡성군","70~74","남자-사별","","48",
"곡성군","70~74","남자-이혼","","12",
"곡성군","70~74","여자-계","","1329",
"곡성군","70~74","여자-미혼","","2",
"곡성군","70~74","여자-배우자있음","","483",
"곡성군","70~74","여자-사별","","842",
"곡성군","70~74","여자-이혼","","2",
"곡성군","75~79","내국인(60세 이상)-계","","2324",
"곡성군","75~79","혼인상태-계","","2324",
"곡성군","75~79","미혼","","13",
"곡성군","75~79","배우자 있음","","1117",
"곡성군","75~79","사별","","1188",
"곡성군","75~79","이혼","","6",
"곡성군","75~79","남자-계","","761",
"곡성군","75~79","남자-미혼","","5",
"곡성군","75~79","남자-배우자 있음","","653",
"곡성군","75~79","남자-사별","","99",
"곡성군","75~79","남자-이혼","","4",
"곡성군","75~79","여자-계","","1563",
"곡성군","75~79","여자-미혼","","8",
"곡성군","75~79","여자-배우자있음","","464",
"곡성군","75~79","여자-사별","","1089",
"곡성군","75~79","여자-이혼","","2",
"곡성군","80~84","내국인(60세 이상)-계","","1534",
"곡성군","80~84","혼인상태-계","","1534",
"곡성군","80~84","미혼","","6",
"곡성군","80~84","배우자 있음","","596",
"곡성군","80~84","사별","","927",
"곡성군","80~84","이혼","","5",
"곡성군","80~84","남자-계","","498",
"곡성군","80~84","남자-미혼","","1",
"곡성군","80~84","남자-배우자 있음","","433",
"곡성군","80~84","남자-사별","","60",
"곡성군","80~84","남자-이혼","","4",
"곡성군","80~84","여자-계","","1036",
"곡성군","80~84","여자-미혼","","5",
"곡성군","80~84","여자-배우자있음","","163",
"곡성군","80~84","여자-사별","","867",
"곡성군","80~84","여자-이혼","","1",
"곡성군","85세 이상","내국인(60세 이상)-계","","998",
"곡성군","85세 이상","혼인상태-계","","998",
"곡성군","85세 이상","미혼","","7",
"곡성군","85세 이상","배우자 있음","","202",
"곡성군","85세 이상","사별","","788",
"곡성군","85세 이상","이혼","","1",
"곡성군","85세 이상","남자-계","","231",
"곡성군","85세 이상","남자-미혼","","",
"곡성군","85세 이상","남자-배우자 있음","","165",
"곡성군","85세 이상","남자-사별","","65",
"곡성군","85세 이상","남자-이혼","","1",
"곡성군","85세 이상","여자-계","","767",
"곡성군","85세 이상","여자-미혼","","7",
"곡성군","85세 이상","여자-배우자있음","","37",
"곡성군","85세 이상","여자-사별","","723",
"곡성군","85세 이상","여자-이혼","","",
"구례군","합계","내국인(60세 이상)-계","","9598",
"구례군","합계","혼인상태-계","","9598",
"구례군","합계","미혼","","111",
"구례군","합계","배우자 있음","","5661",
"구례군","합계","사별","","3624",
"구례군","합계","이혼","","202",
"구례군","합계","남자-계","","3862",
"구례군","합계","남자-미혼","","54",
"구례군","합계","남자-배우자 있음","","3309",
"구례군","합계","남자-사별","","373",
"구례군","합계","남자-이혼","","126",
"구례군","합계","여자-계","","5736",
"구례군","합계","여자-미혼","","57",
"구례군","합계","여자-배우자있음","","2352",
"구례군","합계","여자-사별","","3251",
"구례군","합계","여자-이혼","","76",
"구례군","60~64","내국인(60세 이상)-계","","1909",
"구례군","60~64","혼인상태-계","","1909",
"구례군","60~64","미혼","","35",
"구례군","60~64","배우자 있음","","1499",
"구례군","60~64","사별","","280",
"구례군","60~64","이혼","","95",
"구례군","60~64","남자-계","","875",
"구례군","60~64","남자-미혼","","35",
"구례군","60~64","남자-배우자 있음","","723",
"구례군","60~64","남자-사별","","36",
"구례군","60~64","남자-이혼","","81",
"구례군","60~64","여자-계","","1034",
"구례군","60~64","여자-미혼","","",
"구례군","60~64","여자-배우자있음","","776",
"구례군","60~64","여자-사별","","244",
"구례군","60~64","여자-이혼","","14",
"구례군","65~69","내국인(60세 이상)-계","","1777",
"구례군","65~69","혼인상태-계","","1777",
"구례군","65~69","미혼","","16",
"구례군","65~69","배우자 있음","","1293",
"구례군","65~69","사별","","428",
"구례군","65~69","이혼","","40",
"구례군","65~69","남자-계","","854",
"구례군","65~69","남자-미혼","","6",
"구례군","65~69","남자-배우자 있음","","788",
"구례군","65~69","남자-사별","","35",
"구례군","65~69","남자-이혼","","25",
"구례군","65~69","여자-계","","923",
"구례군","65~69","여자-미혼","","10",
"구례군","65~69","여자-배우자있음","","505",
"구례군","65~69","여자-사별","","393",
"구례군","65~69","여자-이혼","","15",
"구례군","70~74","내국인(60세 이상)-계","","2093",
"구례군","70~74","혼인상태-계","","2093",
"구례군","70~74","미혼","","14",
"구례군","70~74","배우자 있음","","1246",
"구례군","70~74","사별","","792",
"구례군","70~74","이혼","","41",
"구례군","70~74","남자-계","","880",
"구례군","70~74","남자-미혼","","6",
"구례군","70~74","남자-배우자 있음","","779",
"구례군","70~74","남자-사별","","82",
"구례군","70~74","남자-이혼","","13",
"구례군","70~74","여자-계","","1213",
"구례군","70~74","여자-미혼","","8",
"구례군","70~74","여자-배우자있음","","467",
"구례군","70~74","여자-사별","","710",
"구례군","70~74","여자-이혼","","28",
"구례군","75~79","내국인(60세 이상)-계","","1772",
"구례군","75~79","혼인상태-계","","1772",
"구례군","75~79","미혼","","2",
"구례군","75~79","배우자 있음","","968",
"구례군","75~79","사별","","784",
"구례군","75~79","이혼","","18",
"구례군","75~79","남자-계","","655",
"구례군","75~79","남자-미혼","","",
"구례군","75~79","남자-배우자 있음","","577",
"구례군","75~79","남자-사별","","74",
"구례군","75~79","남자-이혼","","4",
"구례군","75~79","여자-계","","1117",
"구례군","75~79","여자-미혼","","2",
"구례군","75~79","여자-배우자있음","","391",
"구례군","75~79","여자-사별","","710",
"구례군","75~79","여자-이혼","","14",
"구례군","80~84","내국인(60세 이상)-계","","1191",
"구례군","80~84","혼인상태-계","","1191",
"구례군","80~84","미혼","","9",
"구례군","80~84","배우자 있음","","450",
"구례군","80~84","사별","","728",
"구례군","80~84","이혼","","4",
"구례군","80~84","남자-계","","389",
"구례군","80~84","남자-미혼","","3",
"구례군","80~84","남자-배우자 있음","","324",
"구례군","80~84","남자-사별","","60",
"구례군","80~84","남자-이혼","","2",
"구례군","80~84","여자-계","","802",
"구례군","80~84","여자-미혼","","6",
"구례군","80~84","여자-배우자있음","","126",
"구례군","80~84","여자-사별","","668",
"구례군","80~84","여자-이혼","","2",
"구례군","85세 이상","내국인(60세 이상)-계","","856",
"구례군","85세 이상","혼인상태-계","","856",
"구례군","85세 이상","미혼","","35",
"구례군","85세 이상","배우자 있음","","205",
"구례군","85세 이상","사별","","612",
"구례군","85세 이상","이혼","","4",
"구례군","85세 이상","남자-계","","209",
"구례군","85세 이상","남자-미혼","","4",
"구례군","85세 이상","남자-배우자 있음","","118",
"구례군","85세 이상","남자-사별","","86",
"구례군","85세 이상","남자-이혼","","1",
"구례군","85세 이상","여자-계","","647",
"구례군","85세 이상","여자-미혼","","31",
"구례군","85세 이상","여자-배우자있음","","87",
"구례군","85세 이상","여자-사별","","526",
"구례군","85세 이상","여자-이혼","","3",
"고흥군","합계","내국인(60세 이상)-계","","28870",
"고흥군","합계","혼인상태-계","","28870",
"고흥군","합계","미혼","","359",
"고흥군","합계","배우자 있음","","17326",
"고흥군","합계","사별","","10716",
"고흥군","합계","이혼","","469",
"고흥군","합계","남자-계","","11953",
"고흥군","합계","남자-미혼","","189",
"고흥군","합계","남자-배우자 있음","","10271",
"고흥군","합계","남자-사별","","1161",
"고흥군","합계","남자-이혼","","332",
"고흥군","합계","여자-계","","16917",
"고흥군","합계","여자-미혼","","170",
"고흥군","합계","여자-배우자있음","","7055",
"고흥군","합계","여자-사별","","9555",
"고흥군","합계","여자-이혼","","137",
"고흥군","60~64","내국인(60세 이상)-계","","5448",
"고흥군","60~64","혼인상태-계","","5448",
"고흥군","60~64","미혼","","116",
"고흥군","60~64","배우자 있음","","4348",
"고흥군","60~64","사별","","746",
"고흥군","60~64","이혼","","238",
"고흥군","60~64","남자-계","","2707",
"고흥군","60~64","남자-미혼","","84",
"고흥군","60~64","남자-배우자 있음","","2326",
"고흥군","60~64","남자-사별","","123",
"고흥군","60~64","남자-이혼","","174",
"고흥군","60~64","여자-계","","2741",
"고흥군","60~64","여자-미혼","","32",
"고흥군","60~64","여자-배우자있음","","2022",
"고흥군","60~64","여자-사별","","623",
"고흥군","60~64","여자-이혼","","64",
"고흥군","65~69","내국인(60세 이상)-계","","5504",
"고흥군","65~69","혼인상태-계","","5504",
"고흥군","65~69","미혼","","75",
"고흥군","65~69","배우자 있음","","4081",
"고흥군","65~69","사별","","1229",
"고흥군","65~69","이혼","","119",
"고흥군","65~69","남자-계","","2646",
"고흥군","65~69","남자-미혼","","48",
"고흥군","65~69","남자-배우자 있음","","2343",
"고흥군","65~69","남자-사별","","170",
"고흥군","65~69","남자-이혼","","85",
"고흥군","65~69","여자-계","","2858",
"고흥군","65~69","여자-미혼","","27",
"고흥군","65~69","여자-배우자있음","","1738",
"고흥군","65~69","여자-사별","","1059",
"고흥군","65~69","여자-이혼","","34",
"고흥군","70~74","내국인(60세 이상)-계","","5807",
"고흥군","70~74","혼인상태-계","","5807",
"고흥군","70~74","미혼","","45",
"고흥군","70~74","배우자 있음","","3783",
"고흥군","70~74","사별","","1921",
"고흥군","70~74","이혼","","58",
"고흥군","70~74","남자-계","","2443",
"고흥군","70~74","남자-미혼","","14",
"고흥군","70~74","남자-배우자 있음","","2198",
"고흥군","70~74","남자-사별","","180",
"고흥군","70~74","남자-이혼","","51",
"고흥군","70~74","여자-계","","3364",
"고흥군","70~74","여자-미혼","","31",
"고흥군","70~74","여자-배우자있음","","1585",
"고흥군","70~74","여자-사별","","1741",
"고흥군","70~74","여자-이혼","","7",
"고흥군","75~79","내국인(60세 이상)-계","","5676",
"고흥군","75~79","혼인상태-계","","5676",
"고흥군","75~79","미혼","","50",
"고흥군","75~79","배우자 있음","","3055",
"고흥군","75~79","사별","","2542",
"고흥군","75~79","이혼","","29",
"고흥군","75~79","남자-계","","2208",
"고흥군","75~79","남자-미혼","","14",
"고흥군","75~79","남자-배우자 있음","","1947",
"고흥군","75~79","남자-사별","","235",
"고흥군","75~79","남자-이혼","","12",
"고흥군","75~79","여자-계","","3468",
"고흥군","75~79","여자-미혼","","36",
"고흥군","75~79","여자-배우자있음","","1108",
"고흥군","75~79","여자-사별","","2307",
"고흥군","75~79","여자-이혼","","17",
"고흥군","80~84","내국인(60세 이상)-계","","3886",
"고흥군","80~84","혼인상태-계","","3886",
"고흥군","80~84","미혼","","47",
"고흥군","80~84","배우자 있음","","1448",
"고흥군","80~84","사별","","2366",
"고흥군","80~84","이혼","","25",
"고흥군","80~84","남자-계","","1260",
"고흥군","80~84","남자-미혼","","19",
"고흥군","80~84","남자-배우자 있음","","999",
"고흥군","80~84","남자-사별","","232",
"고흥군","80~84","남자-이혼","","10",
"고흥군","80~84","여자-계","","2626",
"고흥군","80~84","여자-미혼","","28",
"고흥군","80~84","여자-배우자있음","","449",
"고흥군","80~84","여자-사별","","2134",
"고흥군","80~84","여자-이혼","","15",
"고흥군","85세 이상","내국인(60세 이상)-계","","2549",
"고흥군","85세 이상","혼인상태-계","","2549",
"고흥군","85세 이상","미혼","","26",
"고흥군","85세 이상","배우자 있음","","611",
"고흥군","85세 이상","사별","","1912",
"고흥군","85세 이상","이혼","","",
"고흥군","85세 이상","남자-계","","689",
"고흥군","85세 이상","남자-미혼","","10",
"고흥군","85세 이상","남자-배우자 있음","","458",
"고흥군","85세 이상","남자-사별","","221",
"고흥군","85세 이상","남자-이혼","","",
"고흥군","85세 이상","여자-계","","1860",
"고흥군","85세 이상","여자-미혼","","16",
"고흥군","85세 이상","여자-배우자있음","","153",
"고흥군","85세 이상","여자-사별","","1691",
"고흥군","85세 이상","여자-이혼","","",
"보성군","합계","내국인(60세 이상)-계","","17210",
"보성군","합계","혼인상태-계","","17210",
"보성군","합계","미혼","","183",
"보성군","합계","배우자 있음","","10141",
"보성군","합계","사별","","6596",
"보성군","합계","이혼","","290",
"보성군","합계","남자-계","","6995",
"보성군","합계","남자-미혼","","118",
"보성군","합계","남자-배우자 있음","","6116",
"보성군","합계","남자-사별","","567",
"보성군","합계","남자-이혼","","194",
"보성군","합계","여자-계","","10215",
"보성군","합계","여자-미혼","","65",
"보성군","합계","여자-배우자있음","","4025",
"보성군","합계","여자-사별","","6029",
"보성군","합계","여자-이혼","","96",
"보성군","60~64","내국인(60세 이상)-계","","3038",
"보성군","60~64","혼인상태-계","","3038",
"보성군","60~64","미혼","","97",
"보성군","60~64","배우자 있음","","2369",
"보성군","60~64","사별","","462",
"보성군","60~64","이혼","","110",
"보성군","60~64","남자-계","","1481",
"보성군","60~64","남자-미혼","","66",
"보성군","60~64","남자-배우자 있음","","1287",
"보성군","60~64","남자-사별","","43",
"보성군","60~64","남자-이혼","","85",
"보성군","60~64","여자-계","","1557",
"보성군","60~64","여자-미혼","","31",
"보성군","60~64","여자-배우자있음","","1082",
"보성군","60~64","여자-사별","","419",
"보성군","60~64","여자-이혼","","25",
"보성군","65~69","내국인(60세 이상)-계","","3270",
"보성군","65~69","혼인상태-계","","3270",
"보성군","65~69","미혼","","47",
"보성군","65~69","배우자 있음","","2478",
"보성군","65~69","사별","","688",
"보성군","65~69","이혼","","57",
"보성군","65~69","남자-계","","1587",
"보성군","65~69","남자-미혼","","30",
"보성군","65~69","남자-배우자 있음","","1432",
"보성군","65~69","남자-사별","","79",
"보성군","65~69","남자-이혼","","46",
"보성군","65~69","여자-계","","1683",
"보성군","65~69","여자-미혼","","17",
"보성군","65~69","여자-배우자있음","","1046",
"보성군","65~69","여자-사별","","609",
"보성군","65~69","여자-이혼","","11",
"보성군","70~74","내국인(60세 이상)-계","","3667",
"보성군","70~74","혼인상태-계","","3667",
"보성군","70~74","미혼","","19",
"보성군","70~74","배우자 있음","","2268",
"보성군","70~74","사별","","1294",
"보성군","70~74","이혼","","86",
"보성군","70~74","남자-계","","1533",
"보성군","70~74","남자-미혼","","8",
"보성군","70~74","남자-배우자 있음","","1368",
"보성군","70~74","남자-사별","","109",
"보성군","70~74","남자-이혼","","48",
"보성군","70~74","여자-계","","2134",
"보성군","70~74","여자-미혼","","11",
"보성군","70~74","여자-배우자있음","","900",
"보성군","70~74","여자-사별","","1185",
"보성군","70~74","여자-이혼","","38",
"보성군","75~79","내국인(60세 이상)-계","","3433",
"보성군","75~79","혼인상태-계","","3433",
"보성군","75~79","미혼","","11",
"보성군","75~79","배우자 있음","","1797",
