"행정구역별","연령별","항목","단위","2010 년",
"여수시","50~54세","내국인-배우자있음","","18998",
"여수시","50~54세","내국인-사별","","1212",
"여수시","50~54세","내국인-이혼","","1626",
"여수시","50~54세","남자(15세이상)-계","","11070",
"여수시","50~54세","남자-미혼","","401",
"여수시","50~54세","남자-배우자있음","","9534",
"여수시","50~54세","남자-사별","","245",
"여수시","50~54세","남자-이혼","","890",
"여수시","50~54세","여자(15세이상)-계","","11270",
"여수시","50~54세","여자-미혼","","103",
"여수시","50~54세","여자-배우자있음","","9464",
"여수시","50~54세","여자-사별","","967",
"여수시","50~54세","여자-이혼","","736",
"여수시","55~59세","내국인(15세이상)-계","","17925",
"여수시","55~59세","내국인-미혼","","244",
"여수시","55~59세","내국인-배우자있음","","15048",
"여수시","55~59세","내국인-사별","","1659",
"여수시","55~59세","내국인-이혼","","974",
"여수시","55~59세","남자(15세이상)-계","","9014",
"여수시","55~59세","남자-미혼","","182",
"여수시","55~59세","남자-배우자있음","","7934",
"여수시","55~59세","남자-사별","","297",
"여수시","55~59세","남자-이혼","","601",
"여수시","55~59세","여자(15세이상)-계","","8911",
"여수시","55~59세","여자-미혼","","62",
"여수시","55~59세","여자-배우자있음","","7114",
"여수시","55~59세","여자-사별","","1362",
"여수시","55~59세","여자-이혼","","373",
"여수시","60~64세","내국인(15세이상)-계","","15155",
"여수시","60~64세","내국인-미혼","","109",
"여수시","60~64세","내국인-배우자있음","","12030",
"여수시","60~64세","내국인-사별","","2447",
"여수시","60~64세","내국인-이혼","","569",
"여수시","60~64세","남자(15세이상)-계","","7509",
"여수시","60~64세","남자-미혼","","68",
"여수시","60~64세","남자-배우자있음","","6690",
"여수시","60~64세","남자-사별","","413",
"여수시","60~64세","남자-이혼","","338",
"여수시","60~64세","여자(15세이상)-계","","7646",
"여수시","60~64세","여자-미혼","","41",
"여수시","60~64세","여자-배우자있음","","5340",
"여수시","60~64세","여자-사별","","2034",
"여수시","60~64세","여자-이혼","","231",
"여수시","65~69세","내국인(15세이상)-계","","11513",
"여수시","65~69세","내국인-미혼","","53",
"여수시","65~69세","내국인-배우자있음","","8356",
"여수시","65~69세","내국인-사별","","2885",
"여수시","65~69세","내국인-이혼","","219",
"여수시","65~69세","남자(15세이상)-계","","5258",
"여수시","65~69세","남자-미혼","","23",
"여수시","65~69세","남자-배우자있음","","4732",
"여수시","65~69세","남자-사별","","364",
"여수시","65~69세","남자-이혼","","139",
"여수시","65~69세","여자(15세이상)-계","","6255",
"여수시","65~69세","여자-미혼","","30",
"여수시","65~69세","여자-배우자있음","","3624",
"여수시","65~69세","여자-사별","","2521",
"여수시","65~69세","여자-이혼","","80",
"여수시","70~74세","내국인(15세이상)-계","","10197",
"여수시","70~74세","내국인-미혼","","28",
"여수시","70~74세","내국인-배우자있음","","6415",
"여수시","70~74세","내국인-사별","","3659",
"여수시","70~74세","내국인-이혼","","95",
"여수시","70~74세","남자(15세이상)-계","","4451",
"여수시","70~74세","남자-미혼","","14",
"여수시","70~74세","남자-배우자있음","","3918",
"여수시","70~74세","남자-사별","","474",
"여수시","70~74세","남자-이혼","","45",
"여수시","70~74세","여자(15세이상)-계","","5746",
"여수시","70~74세","여자-미혼","","14",
"여수시","70~74세","여자-배우자있음","","2497",
"여수시","70~74세","여자-사별","","3185",
"여수시","70~74세","여자-이혼","","50",
"여수시","75~79세","내국인(15세이상)-계","","7264",
"여수시","75~79세","내국인-미혼","","10",
"여수시","75~79세","내국인-배우자있음","","3485",
"여수시","75~79세","내국인-사별","","3731",
"여수시","75~79세","내국인-이혼","","38",
"여수시","75~79세","남자(15세이상)-계","","2669",
"여수시","75~79세","남자-미혼","","4",
"여수시","75~79세","남자-배우자있음","","2209",
"여수시","75~79세","남자-사별","","436",
"여수시","75~79세","남자-이혼","","20",
"여수시","75~79세","여자(15세이상)-계","","4595",
"여수시","75~79세","여자-미혼","","6",
"여수시","75~79세","여자-배우자있음","","1276",
"여수시","75~79세","여자-사별","","3295",
"여수시","75~79세","여자-이혼","","18",
"여수시","80~84세","내국인(15세이상)-계","","4326",
"여수시","80~84세","내국인-미혼","","13",
"여수시","80~84세","내국인-배우자있음","","1287",
"여수시","80~84세","내국인-사별","","3008",
"여수시","80~84세","내국인-이혼","","18",
"여수시","80~84세","남자(15세이상)-계","","1220",
"여수시","80~84세","남자-미혼","","2",
"여수시","80~84세","남자-배우자있음","","885",
"여수시","80~84세","남자-사별","","327",
"여수시","80~84세","남자-이혼","","6",
"여수시","80~84세","여자(15세이상)-계","","3106",
"여수시","80~84세","여자-미혼","","11",
"여수시","80~84세","여자-배우자있음","","402",
"여수시","80~84세","여자-사별","","2681",
"여수시","80~84세","여자-이혼","","12",
"여수시","85세 이상","내국인(15세이상)-계","","2743",
"여수시","85세 이상","내국인-미혼","","4",
"여수시","85세 이상","내국인-배우자있음","","433",
"여수시","85세 이상","내국인-사별","","2302",
"여수시","85세 이상","내국인-이혼","","4",
"여수시","85세 이상","남자(15세이상)-계","","578",
"여수시","85세 이상","남자-미혼","","0",
"여수시","85세 이상","남자-배우자있음","","331",
"여수시","85세 이상","남자-사별","","246",
"여수시","85세 이상","남자-이혼","","1",
"여수시","85세 이상","여자(15세이상)-계","","2165",
"여수시","85세 이상","여자-미혼","","4",
"여수시","85세 이상","여자-배우자있음","","102",
"여수시","85세 이상","여자-사별","","2056",
"여수시","85세 이상","여자-이혼","","3",
"순천시","합계","내국인(15세이상)-계","","209509",
"순천시","합계","내국인-미혼","","57293",
"순천시","합계","내국인-배우자있음","","126992",
"순천시","합계","내국인-사별","","18678",
"순천시","합계","내국인-이혼","","6546",
"순천시","합계","남자(15세이상)-계","","102482",
"순천시","합계","남자-미혼","","33416",
"순천시","합계","남자-배우자있음","","63440",
"순천시","합계","남자-사별","","2647",
"순천시","합계","남자-이혼","","2979",
"순천시","합계","여자(15세이상)-계","","107027",
"순천시","합계","여자-미혼","","23877",
"순천시","합계","여자-배우자있음","","63552",
"순천시","합계","여자-사별","","16031",
"순천시","합계","여자-이혼","","3567",
"순천시","15~19세","내국인(15세이상)-계","","22192",
"순천시","15~19세","내국인-미혼","","22085",
"순천시","15~19세","내국인-배우자있음","","98",
"순천시","15~19세","내국인-사별","","5",
"순천시","15~19세","내국인-이혼","","4",
"순천시","15~19세","남자(15세이상)-계","","11919",
"순천시","15~19세","남자-미혼","","11867",
"순천시","15~19세","남자-배우자있음","","46",
"순천시","15~19세","남자-사별","","4",
"순천시","15~19세","남자-이혼","","2",
"순천시","15~19세","여자(15세이상)-계","","10273",
"순천시","15~19세","여자-미혼","","10218",
"순천시","15~19세","여자-배우자있음","","52",
"순천시","15~19세","여자-사별","","1",
"순천시","15~19세","여자-이혼","","2",
"순천시","20~24세","내국인(15세이상)-계","","14347",
"순천시","20~24세","내국인-미혼","","13903",
"순천시","20~24세","내국인-배우자있음","","433",
"순천시","20~24세","내국인-사별","","4",
"순천시","20~24세","내국인-이혼","","7",
"순천시","20~24세","남자(15세이상)-계","","7945",
"순천시","20~24세","남자-미혼","","7847",
"순천시","20~24세","남자-배우자있음","","94",
"순천시","20~24세","남자-사별","","0",
"순천시","20~24세","남자-이혼","","4",
"순천시","20~24세","여자(15세이상)-계","","6402",
"순천시","20~24세","여자-미혼","","6056",
"순천시","20~24세","여자-배우자있음","","339",
"순천시","20~24세","여자-사별","","4",
"순천시","20~24세","여자-이혼","","3",
"순천시","25~29세","내국인(15세이상)-계","","14354",
"순천시","25~29세","내국인-미혼","","10392",
"순천시","25~29세","내국인-배우자있음","","3876",
"순천시","25~29세","내국인-사별","","12",
"순천시","25~29세","내국인-이혼","","74",
"순천시","25~29세","남자(15세이상)-계","","7200",
"순천시","25~29세","남자-미혼","","5961",
"순천시","25~29세","남자-배우자있음","","1213",
"순천시","25~29세","남자-사별","","1",
"순천시","25~29세","남자-이혼","","25",
"순천시","25~29세","여자(15세이상)-계","","7154",
"순천시","25~29세","여자-미혼","","4431",
"순천시","25~29세","여자-배우자있음","","2663",
"순천시","25~29세","여자-사별","","11",
"순천시","25~29세","여자-이혼","","49",
"순천시","30~34세","내국인(15세이상)-계","","16172",
"순천시","30~34세","내국인-미혼","","5101",
"순천시","30~34세","내국인-배우자있음","","10793",
"순천시","30~34세","내국인-사별","","30",
"순천시","30~34세","내국인-이혼","","248",
"순천시","30~34세","남자(15세이상)-계","","7839",
"순천시","30~34세","남자-미혼","","3467",
"순천시","30~34세","남자-배우자있음","","4286",
"순천시","30~34세","남자-사별","","6",
"순천시","30~34세","남자-이혼","","80",
"순천시","30~34세","여자(15세이상)-계","","8333",
"순천시","30~34세","여자-미혼","","1634",
"순천시","30~34세","여자-배우자있음","","6507",
"순천시","30~34세","여자-사별","","24",
"순천시","30~34세","여자-이혼","","168",
"순천시","35~39세","내국인(15세이상)-계","","20801",
"순천시","35~39세","내국인-미혼","","2841",
"순천시","35~39세","내국인-배우자있음","","17076",
"순천시","35~39세","내국인-사별","","102",
"순천시","35~39세","내국인-이혼","","782",
"순천시","35~39세","남자(15세이상)-계","","10011",
"순천시","35~39세","남자-미혼","","2137",
"순천시","35~39세","남자-배우자있음","","7567",
"순천시","35~39세","남자-사별","","15",
"순천시","35~39세","남자-이혼","","292",
"순천시","35~39세","여자(15세이상)-계","","10790",
"순천시","35~39세","여자-미혼","","704",
"순천시","35~39세","여자-배우자있음","","9509",
"순천시","35~39세","여자-사별","","87",
"순천시","35~39세","여자-이혼","","490",
"순천시","40~44세","내국인(15세이상)-계","","23538",
"순천시","40~44세","내국인-미혼","","1410",
"순천시","40~44세","내국인-배우자있음","","20521",
"순천시","40~44세","내국인-사별","","298",
"순천시","40~44세","내국인-이혼","","1309",
"순천시","40~44세","남자(15세이상)-계","","11570",
"순천시","40~44세","남자-미혼","","1087",
"순천시","40~44세","남자-배우자있음","","9912",
"순천시","40~44세","남자-사별","","55",
"순천시","40~44세","남자-이혼","","516",
"순천시","40~44세","여자(15세이상)-계","","11968",
"순천시","40~44세","여자-미혼","","323",
"순천시","40~44세","여자-배우자있음","","10609",
"순천시","40~44세","여자-사별","","243",
"순천시","40~44세","여자-이혼","","793",
"순천시","45~49세","내국인(15세이상)-계","","23032",
"순천시","45~49세","내국인-미혼","","703",
"순천시","45~49세","내국인-배우자있음","","20223",
"순천시","45~49세","내국인-사별","","603",
"순천시","45~49세","내국인-이혼","","1503",
"순천시","45~49세","남자(15세이상)-계","","11747",
"순천시","45~49세","남자-미혼","","532",
"순천시","45~49세","남자-배우자있음","","10401",
"순천시","45~49세","남자-사별","","123",
"순천시","45~49세","남자-이혼","","691",
"순천시","45~49세","여자(15세이상)-계","","11285",
"순천시","45~49세","여자-미혼","","171",
"순천시","45~49세","여자-배우자있음","","9822",
"순천시","45~49세","여자-사별","","480",
"순천시","45~49세","여자-이혼","","812",
"순천시","50~54세","내국인(15세이상)-계","","19556",
"순천시","50~54세","내국인-미혼","","411",
"순천시","50~54세","내국인-배우자있음","","16718",
"순천시","50~54세","내국인-사별","","1087",
"순천시","50~54세","내국인-이혼","","1340",
"순천시","50~54세","남자(15세이상)-계","","9935",
"순천시","50~54세","남자-미혼","","281",
"순천시","50~54세","남자-배우자있음","","8793",
"순천시","50~54세","남자-사별","","224",
"순천시","50~54세","남자-이혼","","637",
"순천시","50~54세","여자(15세이상)-계","","9621",
"순천시","50~54세","여자-미혼","","130",
"순천시","50~54세","여자-배우자있음","","7925",
"순천시","50~54세","여자-사별","","863",
"순천시","50~54세","여자-이혼","","703",
"순천시","55~59세","내국인(15세이상)-계","","13274",
"순천시","55~59세","내국인-미혼","","176",
"순천시","55~59세","내국인-배우자있음","","11089",
"순천시","55~59세","내국인-사별","","1305",
"순천시","55~59세","내국인-이혼","","704",
"순천시","55~59세","남자(15세이상)-계","","6730",
"순천시","55~59세","남자-미혼","","112",
"순천시","55~59세","남자-배우자있음","","5965",
"순천시","55~59세","남자-사별","","252",
"순천시","55~59세","남자-이혼","","401",
"순천시","55~59세","여자(15세이상)-계","","6544",
"순천시","55~59세","여자-미혼","","64",
"순천시","55~59세","여자-배우자있음","","5124",
"순천시","55~59세","여자-사별","","1053",
"순천시","55~59세","여자-이혼","","303",
"순천시","60~64세","내국인(15세이상)-계","","11074",
"순천시","60~64세","내국인-미혼","","78",
"순천시","60~64세","내국인-배우자있음","","8875",
"순천시","60~64세","내국인-사별","","1787",
"순천시","60~64세","내국인-이혼","","334",
"순천시","60~64세","남자(15세이상)-계","","5473",
"순천시","60~64세","남자-미혼","","54",
"순천시","60~64세","남자-배우자있음","","4885",
"순천시","60~64세","남자-사별","","329",
"순천시","60~64세","남자-이혼","","205",
"순천시","60~64세","여자(15세이상)-계","","5601",
"순천시","60~64세","여자-미혼","","24",
"순천시","60~64세","여자-배우자있음","","3990",
"순천시","60~64세","여자-사별","","1458",
"순천시","60~64세","여자-이혼","","129",
"순천시","65~69세","내국인(15세이상)-계","","8917",
"순천시","65~69세","내국인-미혼","","52",
"순천시","65~69세","내국인-배우자있음","","6516",
"순천시","65~69세","내국인-사별","","2223",
"순천시","65~69세","내국인-이혼","","126",
"순천시","65~69세","남자(15세이상)-계","","4016",
"순천시","65~69세","남자-미혼","","30",
"순천시","65~69세","남자-배우자있음","","3580",
"순천시","65~69세","남자-사별","","331",
"순천시","65~69세","남자-이혼","","75",
"순천시","65~69세","여자(15세이상)-계","","4901",
"순천시","65~69세","여자-미혼","","22",
"순천시","65~69세","여자-배우자있음","","2936",
"순천시","65~69세","여자-사별","","1892",
"순천시","65~69세","여자-이혼","","51",
"순천시","70~74세","내국인(15세이상)-계","","8898",
"순천시","70~74세","내국인-미혼","","40",
"순천시","70~74세","내국인-배우자있음","","5581",
"순천시","70~74세","내국인-사별","","3215",
"순천시","70~74세","내국인-이혼","","62",
"순천시","70~74세","남자(15세이상)-계","","3675",
"순천시","70~74세","남자-미혼","","20",
"순천시","70~74세","남자-배우자있음","","3228",
"순천시","70~74세","남자-사별","","396",
"순천시","70~74세","남자-이혼","","31",
"순천시","70~74세","여자(15세이상)-계","","5223",
"순천시","70~74세","여자-미혼","","20",
"순천시","70~74세","여자-배우자있음","","2353",
"순천시","70~74세","여자-사별","","2819",
"순천시","70~74세","여자-이혼","","31",
"순천시","75~79세","내국인(15세이상)-계","","6856",
"순천시","75~79세","내국인-미혼","","45",
"순천시","75~79세","내국인-배우자있음","","3323",
"순천시","75~79세","내국인-사별","","3463",
"순천시","75~79세","내국인-이혼","","25",
"순천시","75~79세","남자(15세이상)-계","","2484",
"순천시","75~79세","남자-미혼","","9",
"순천시","75~79세","남자-배우자있음","","2071",
"순천시","75~79세","남자-사별","","395",
"순천시","75~79세","남자-이혼","","9",
"순천시","75~79세","여자(15세이상)-계","","4372",
"순천시","75~79세","여자-미혼","","36",
"순천시","75~79세","여자-배우자있음","","1252",
"순천시","75~79세","여자-사별","","3068",
"순천시","75~79세","여자-이혼","","16",
"순천시","80~84세","내국인(15세이상)-계","","3975",
"순천시","80~84세","내국인-미혼","","30",
"순천시","80~84세","내국인-배우자있음","","1373",
"순천시","80~84세","내국인-사별","","2551",
"순천시","80~84세","내국인-이혼","","21",
"순천시","80~84세","남자(15세이상)-계","","1290",
"순천시","80~84세","남자-미혼","","7",
"순천시","80~84세","남자-배우자있음","","991",
"순천시","80~84세","남자-사별","","284",
"순천시","80~84세","남자-이혼","","8",
"순천시","80~84세","여자(15세이상)-계","","2685",
"순천시","80~84세","여자-미혼","","23",
"순천시","80~84세","여자-배우자있음","","382",
"순천시","80~84세","여자-사별","","2267",
"순천시","80~84세","여자-이혼","","13",
"순천시","85세 이상","내국인(15세이상)-계","","2523",
"순천시","85세 이상","내국인-미혼","","26",
"순천시","85세 이상","내국인-배우자있음","","497",
"순천시","85세 이상","내국인-사별","","1993",
"순천시","85세 이상","내국인-이혼","","7",
"순천시","85세 이상","남자(15세이상)-계","","648",
"순천시","85세 이상","남자-미혼","","5",
"순천시","85세 이상","남자-배우자있음","","408",
"순천시","85세 이상","남자-사별","","232",
"순천시","85세 이상","남자-이혼","","3",
"순천시","85세 이상","여자(15세이상)-계","","1875",
"순천시","85세 이상","여자-미혼","","21",
"순천시","85세 이상","여자-배우자있음","","89",
"순천시","85세 이상","여자-사별","","1761",
"순천시","85세 이상","여자-이혼","","4",
"나주시","합계","내국인(15세이상)-계","","67793",
"나주시","합계","내국인-미혼","","15282",
"나주시","합계","내국인-배우자있음","","38627",
"나주시","합계","내국인-사별","","11994",
"나주시","합계","내국인-이혼","","1890",
"나주시","합계","남자(15세이상)-계","","31819",
"나주시","합계","남자-미혼","","9377",
"나주시","합계","남자-배우자있음","","19671",
"나주시","합계","남자-사별","","1649",
"나주시","합계","남자-이혼","","1122",
"나주시","합계","여자(15세이상)-계","","35974",
"나주시","합계","여자-미혼","","5905",
"나주시","합계","여자-배우자있음","","18956",
"나주시","합계","여자-사별","","10345",
"나주시","합계","여자-이혼","","768",
"나주시","15~19세","내국인(15세이상)-계","","5218",
"나주시","15~19세","내국인-미혼","","5203",
"나주시","15~19세","내국인-배우자있음","","14",
"나주시","15~19세","내국인-사별","","1",
"나주시","15~19세","내국인-이혼","","0",
"나주시","15~19세","남자(15세이상)-계","","2653",
"나주시","15~19세","남자-미혼","","2645",
"나주시","15~19세","남자-배우자있음","","8",
"나주시","15~19세","남자-사별","","0",
"나주시","15~19세","남자-이혼","","0",
"나주시","15~19세","여자(15세이상)-계","","2565",
"나주시","15~19세","여자-미혼","","2558",
"나주시","15~19세","여자-배우자있음","","6",
"나주시","15~19세","여자-사별","","1",
"나주시","15~19세","여자-이혼","","0",
"나주시","20~24세","내국인(15세이상)-계","","3525",
"나주시","20~24세","내국인-미혼","","3386",
"나주시","20~24세","내국인-배우자있음","","135",
"나주시","20~24세","내국인-사별","","2",
"나주시","20~24세","내국인-이혼","","2",
"나주시","20~24세","남자(15세이상)-계","","1966",
"나주시","20~24세","남자-미혼","","1934",
"나주시","20~24세","남자-배우자있음","","32",
"나주시","20~24세","남자-사별","","0",
"나주시","20~24세","남자-이혼","","0",
"나주시","20~24세","여자(15세이상)-계","","1559",
"나주시","20~24세","여자-미혼","","1452",
"나주시","20~24세","여자-배우자있음","","103",
"나주시","20~24세","여자-사별","","2",
"나주시","20~24세","여자-이혼","","2",
"나주시","25~29세","내국인(15세이상)-계","","3276",
"나주시","25~29세","내국인-미혼","","2453",
"나주시","25~29세","내국인-배우자있음","","799",
"나주시","25~29세","내국인-사별","","3",
"나주시","25~29세","내국인-이혼","","21",
"나주시","25~29세","남자(15세이상)-계","","1814",
"나주시","25~29세","남자-미혼","","1560",
"나주시","25~29세","남자-배우자있음","","248",
"나주시","25~29세","남자-사별","","0",
"나주시","25~29세","남자-이혼","","6",
"나주시","25~29세","여자(15세이상)-계","","1462",
"나주시","25~29세","여자-미혼","","893",
"나주시","25~29세","여자-배우자있음","","551",
"나주시","25~29세","여자-사별","","3",
"나주시","25~29세","여자-이혼","","15",
"나주시","30~34세","내국인(15세이상)-계","","3554",
"나주시","30~34세","내국인-미혼","","1437",
"나주시","30~34세","내국인-배우자있음","","2024",
"나주시","30~34세","내국인-사별","","11",
"나주시","30~34세","내국인-이혼","","82",
"나주시","30~34세","남자(15세이상)-계","","1862",
"나주시","30~34세","남자-미혼","","1029",
"나주시","30~34세","남자-배우자있음","","794",
"나주시","30~34세","남자-사별","","1",
"나주시","30~34세","남자-이혼","","38",
"나주시","30~34세","여자(15세이상)-계","","1692",
"나주시","30~34세","여자-미혼","","408",
"나주시","30~34세","여자-배우자있음","","1230",
"나주시","30~34세","여자-사별","","10",
"나주시","30~34세","여자-이혼","","44",
"나주시","35~39세","내국인(15세이상)-계","","4223",
"나주시","35~39세","내국인-미혼","","956",
"나주시","35~39세","내국인-배우자있음","","3035",
"나주시","35~39세","내국인-사별","","29",
"나주시","35~39세","내국인-이혼","","203",
"나주시","35~39세","남자(15세이상)-계","","2272",
"나주시","35~39세","남자-미혼","","762",
"나주시","35~39세","남자-배우자있음","","1394",
"나주시","35~39세","남자-사별","","12",
"나주시","35~39세","남자-이혼","","104",
"나주시","35~39세","여자(15세이상)-계","","1951",
"나주시","35~39세","여자-미혼","","194",
"나주시","35~39세","여자-배우자있음","","1641",
"나주시","35~39세","여자-사별","","17",
"나주시","35~39세","여자-이혼","","99",
"나주시","40~44세","내국인(15세이상)-계","","4649",
"나주시","40~44세","내국인-미혼","","664",
"나주시","40~44세","내국인-배우자있음","","3599",
"나주시","40~44세","내국인-사별","","67",
"나주시","40~44세","내국인-이혼","","319",
"나주시","40~44세","남자(15세이상)-계","","2484",
"나주시","40~44세","남자-미혼","","555",
"나주시","40~44세","남자-배우자있음","","1752",
"나주시","40~44세","남자-사별","","17",
"나주시","40~44세","남자-이혼","","160",
"나주시","40~44세","여자(15세이상)-계","","2165",
"나주시","40~44세","여자-미혼","","109",
"나주시","40~44세","여자-배우자있음","","1847",
"나주시","40~44세","여자-사별","","50",
"나주시","40~44세","여자-이혼","","159",
"나주시","45~49세","내국인(15세이상)-계","","5258",
"나주시","45~49세","내국인-미혼","","504",
"나주시","45~49세","내국인-배우자있음","","4136",
"나주시","45~49세","내국인-사별","","193",
"나주시","45~49세","내국인-이혼","","425",
"나주시","45~49세","남자(15세이상)-계","","2770",
"나주시","45~49세","남자-미혼","","398",
"나주시","45~49세","남자-배우자있음","","2057",
"나주시","45~49세","남자-사별","","61",
"나주시","45~49세","남자-이혼","","254",
"나주시","45~49세","여자(15세이상)-계","","2488",
"나주시","45~49세","여자-미혼","","106",
"나주시","45~49세","여자-배우자있음","","2079",
"나주시","45~49세","여자-사별","","132",
"나주시","45~49세","여자-이혼","","171",
"나주시","50~54세","내국인(15세이상)-계","","5897",
"나주시","50~54세","내국인-미혼","","307",
"나주시","50~54세","내국인-배우자있음","","4856",
"나주시","50~54세","내국인-사별","","393",
"나주시","50~54세","내국인-이혼","","341",
"나주시","50~54세","남자(15세이상)-계","","2929",
"나주시","50~54세","남자-미혼","","228",
"나주시","50~54세","남자-배우자있음","","2402",
"나주시","50~54세","남자-사별","","87",
"나주시","50~54세","남자-이혼","","212",
"나주시","50~54세","여자(15세이상)-계","","2968",
"나주시","50~54세","여자-미혼","","79",
"나주시","50~54세","여자-배우자있음","","2454",
"나주시","50~54세","여자-사별","","306",
"나주시","50~54세","여자-이혼","","129",
"나주시","55~59세","내국인(15세이상)-계","","5187",
"나주시","55~59세","내국인-미혼","","154",
"나주시","55~59세","내국인-배우자있음","","4206",
"나주시","55~59세","내국인-사별","","613",
"나주시","55~59세","내국인-이혼","","214",
"나주시","55~59세","남자(15세이상)-계","","2495",
"나주시","55~59세","남자-미혼","","126",
"나주시","55~59세","남자-배우자있음","","2104",
"나주시","55~59세","남자-사별","","112",
"나주시","55~59세","남자-이혼","","153",
"나주시","55~59세","여자(15세이상)-계","","2692",
"나주시","55~59세","여자-미혼","","28",
"나주시","55~59세","여자-배우자있음","","2102",
"나주시","55~59세","여자-사별","","501",
"나주시","55~59세","여자-이혼","","61",
"나주시","60~64세","내국인(15세이상)-계","","5442",
"나주시","60~64세","내국인-미혼","","98",
"나주시","60~64세","내국인-배우자있음","","4201",
"나주시","60~64세","내국인-사별","","1006",
"나주시","60~64세","내국인-이혼","","137",
"나주시","60~64세","남자(15세이상)-계","","2537",
"나주시","60~64세","남자-미혼","","75",
"나주시","60~64세","남자-배우자있음","","2170",
"나주시","60~64세","남자-사별","","195",
"나주시","60~64세","남자-이혼","","97",
"나주시","60~64세","여자(15세이상)-계","","2905",
"나주시","60~64세","여자-미혼","","23",
"나주시","60~64세","여자-배우자있음","","2031",
"나주시","60~64세","여자-사별","","811",
"나주시","60~64세","여자-이혼","","40",
"나주시","65~69세","내국인(15세이상)-계","","5742",
"나주시","65~69세","내국인-미혼","","59",
"나주시","65~69세","내국인-배우자있음","","4057",
"나주시","65~69세","내국인-사별","","1531",
"나주시","65~69세","내국인-이혼","","95",
"나주시","65~69세","남자(15세이상)-계","","2480",
"나주시","65~69세","남자-미혼","","37",
"나주시","65~69세","남자-배우자있음","","2171",
"나주시","65~69세","남자-사별","","207",
"나주시","65~69세","남자-이혼","","65",
"나주시","65~69세","여자(15세이상)-계","","3262",
"나주시","65~69세","여자-미혼","","22",
"나주시","65~69세","여자-배우자있음","","1886",
"나주시","65~69세","여자-사별","","1324",
"나주시","65~69세","여자-이혼","","30",
"나주시","70~74세","내국인(15세이상)-계","","6106",
"나주시","70~74세","내국인-미혼","","27",
"나주시","70~74세","내국인-배우자있음","","3790",
"나주시","70~74세","내국인-사별","","2260",
"나주시","70~74세","내국인-이혼","","29",
"나주시","70~74세","남자(15세이상)-계","","2388",
"나주시","70~74세","남자-미혼","","15",
"나주시","70~74세","남자-배우자있음","","2092",
"나주시","70~74세","남자-사별","","262",
"나주시","70~74세","남자-이혼","","19",
"나주시","70~74세","여자(15세이상)-계","","3718",
"나주시","70~74세","여자-미혼","","12",
"나주시","70~74세","여자-배우자있음","","1698",
"나주시","70~74세","여자-사별","","1998",
"나주시","70~74세","여자-이혼","","10",
"나주시","75~79세","내국인(15세이상)-계","","4951",
"나주시","75~79세","내국인-미혼","","12",
"나주시","75~79세","내국인-배우자있음","","2362",
"나주시","75~79세","내국인-사별","","2562",
"나주시","75~79세","내국인-이혼","","15",
"나주시","75~79세","남자(15세이상)-계","","1751",
"나주시","75~79세","남자-미혼","","4",
"나주시","75~79세","남자-배우자있음","","1435",
"나주시","75~79세","남자-사별","","303",
"나주시","75~79세","남자-이혼","","9",
"나주시","75~79세","여자(15세이상)-계","","3200",
"나주시","75~79세","여자-미혼","","8",
"나주시","75~79세","여자-배우자있음","","927",
"나주시","75~79세","여자-사별","","2259",
"나주시","75~79세","여자-이혼","","6",
"나주시","80~84세","내국인(15세이상)-계","","2997",
"나주시","80~84세","내국인-미혼","","9",
"나주시","80~84세","내국인-배우자있음","","1026",
"나주시","80~84세","내국인-사별","","1958",
"나주시","80~84세","내국인-이혼","","4",
"나주시","80~84세","남자(15세이상)-계","","959",
"나주시","80~84세","남자-미혼","","4",
"나주시","80~84세","남자-배우자있음","","712",
"나주시","80~84세","남자-사별","","240",
"나주시","80~84세","남자-이혼","","3",
"나주시","80~84세","여자(15세이상)-계","","2038",
"나주시","80~84세","여자-미혼","","5",
"나주시","80~84세","여자-배우자있음","","314",
"나주시","80~84세","여자-사별","","1718",
"나주시","80~84세","여자-이혼","","1",
"나주시","85세 이상","내국인(15세이상)-계","","1768",
"나주시","85세 이상","내국인-미혼","","13",
"나주시","85세 이상","내국인-배우자있음","","387",
"나주시","85세 이상","내국인-사별","","1365",
"나주시","85세 이상","내국인-이혼","","3",
"나주시","85세 이상","남자(15세이상)-계","","459",
"나주시","85세 이상","남자-미혼","","5",
"나주시","85세 이상","남자-배우자있음","","300",
"나주시","85세 이상","남자-사별","","152",
"나주시","85세 이상","남자-이혼","","2",
"나주시","85세 이상","여자(15세이상)-계","","1309",
"나주시","85세 이상","여자-미혼","","8",
"나주시","85세 이상","여자-배우자있음","","87",
"나주시","85세 이상","여자-사별","","1213",
"나주시","85세 이상","여자-이혼","","1",
"광양시","합계","내국인(15세이상)-계","","109240",
"광양시","합계","내국인-미혼","","28075",
"광양시","합계","내국인-배우자있음","","69660",
"광양시","합계","내국인-사별","","8114",
"광양시","합계","내국인-이혼","","3391",
"광양시","합계","남자(15세이상)-계","","56147",
"광양시","합계","남자-미혼","","17515",
"광양시","합계","남자-배우자있음","","35765",
"광양시","합계","남자-사별","","1076",
"광양시","합계","남자-이혼","","1791",
"광양시","합계","여자(15세이상)-계","","53093",
"광양시","합계","여자-미혼","","10560",
"광양시","합계","여자-배우자있음","","33895",
"광양시","합계","여자-사별","","7038",
"광양시","합계","여자-이혼","","1600",
"광양시","15~19세","내국인(15세이상)-계","","10958",
