"시군구별(1)","시군구별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019
"시군구별(1)","시군구별(2)",성별(1),계,분변잠혈반응검사,분변잠혈반응검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사
"시군구별(1)","시군구별(2)",성별(1),소계,잠혈반응 없음,잠혈반응 있음,이상소견 없음,대장폴립(용종),대장암의심,대장암,기타,기존 암환자
"울산","소계",여자,72309,70770,1539,184,373,6,21,153,22
"울산","중구",합계,29554,28996,558,54,140,5,13,43,5
"울산","중구",남자,13741,13445,296,15,87,3,7,20,2
"울산","중구",여자,15813,15551,262,39,53,2,6,23,3
"울산","남구",합계,40010,39074,936,56,293,5,17,104,17
"울산","남구",남자,19161,18652,509,20,186,2,9,46,7
"울산","남구",여자,20849,20422,427,36,107,3,8,58,10
"울산","동구",합계,22992,22548,444,32,133,6,7,30,15
"울산","동구",남자,11648,11401,247,7,74,5,5,17,11
"울산","동구",여자,11344,11147,197,25,59,1,2,13,4
"울산","북구",합계,20361,19812,549,68,125,1,3,54,8
"울산","북구",남자,9859,9580,279,33,76,1,2,25,6
"울산","북구",여자,10502,10232,270,35,49,-,1,29,2
"울산","울주군",합계,27127,26267,860,75,253,1,13,60,6
"울산","울주군",남자,13326,12849,477,26,148,1,9,30,3
"울산","울주군",여자,13801,13418,383,49,105,-,4,30,3
"세종","소계",합계,26115,25081,1034,44,213,3,12,107,23
"세종","소계",남자,12986,12403,583,21,129,3,8,57,16
"세종","소계",여자,13129,12678,451,23,84,-,4,50,7
"경기","소계",합계,1594997,1502375,92622,6293,23106,310,925,8518,1237
"경기","소계",남자,749417,699858,49559,2487,13608,194,596,3531,763
"경기","소계",여자,845580,802517,43063,3806,9498,116,329,4987,474
"경기","수원시장안구",합계,31127,29923,1204,46,332,9,12,133,39
"경기","수원시장안구",남자,14255,13578,677,15,203,6,8,56,23
"경기","수원시장안구",여자,16872,16345,527,31,129,3,4,77,16
"경기","수원시권선구",합계,39178,37413,1765,93,427,9,19,152,52
"경기","수원시권선구",남자,17883,16901,982,35,266,4,12,71,31
"경기","수원시권선구",여자,21295,20512,783,58,161,5,7,81,21
"경기","수원시팔달구",합계,21466,20513,953,60,238,4,14,109,29
"경기","수원시팔달구",남자,9559,9049,510,21,150,2,6,43,13
"경기","수원시팔달구",여자,11907,11464,443,39,88,2,8,66,16
"경기","수원시영통구",합계,27159,25911,1248,70,324,4,10,143,40
"경기","수원시영통구",남자,12763,12107,656,23,184,2,7,62,25
"경기","수원시영통구",여자,14396,13804,592,47,140,2,3,81,15
"경기","성남시수정구",합계,35257,33275,1982,101,478,8,29,180,19
"경기","성남시수정구",남자,15750,14709,1041,29,275,6,21,71,13
"경기","성남시수정구",여자,19507,18566,941,72,203,2,8,109,6
"경기","성남시중원구",합계,33543,31546,1997,99,561,5,29,145,14
"경기","성남시중원구",남자,14902,13853,1049,41,317,4,18,55,5
"경기","성남시중원구",여자,18641,17693,948,58,244,1,11,90,9
"경기","성남시분당구",합계,48832,46997,1835,100,378,4,23,173,59
"경기","성남시분당구",남자,23190,22162,1028,48,225,3,17,76,36
"경기","성남시분당구",여자,25642,24835,807,52,153,1,6,97,23
"경기","의정부시",합계,62040,58492,3548,248,1046,10,49,281,38
"경기","의정부시",남자,28321,26456,1865,87,595,7,30,94,27
"경기","의정부시",여자,33719,32036,1683,161,451,3,19,187,11
"경기","안양시만안구",합계,34970,33138,1832,83,458,6,13,142,16
"경기","안양시만안구",남자,15935,14976,959,25,265,4,11,48,10
"경기","안양시만안구",여자,19035,18162,873,58,193,2,2,94,6
"경기","안양시동안구",합계,36650,34262,2388,134,629,12,14,269,22
"경기","안양시동안구",남자,17193,15908,1285,51,379,7,12,113,9
"경기","안양시동안구",여자,19457,18354,1103,83,250,5,2,156,13
"경기","부천시",합계,118679,114230,4449,301,1129,23,64,469,76
"경기","부천시",남자,54368,51918,2450,124,689,16,44,188,51
"경기","부천시",여자,64311,62312,1999,177,440,7,20,281,25
"경기","광명시",합계,42026,39566,2460,135,569,8,35,291,9
"경기","광명시",남자,19081,17812,1269,39,333,5,23,116,6
"경기","광명시",여자,22945,21754,1191,96,236,3,12,175,3
"경기","평택시",합계,59787,54134,5653,292,1758,19,36,569,71
"경기","평택시",남자,28720,25839,2881,101,969,14,24,195,51
"경기","평택시",여자,31067,28295,2772,191,789,5,12,374,20
"경기","동두천시",합계,14717,13684,1033,63,268,-,10,96,49
"경기","동두천시",남자,6860,6339,521,25,151,-,8,37,30
"경기","동두천시",여자,7857,7345,512,38,117,-,2,59,19
"경기","안산시상록구",합계,38658,37008,1650,201,397,7,18,112,9
"경기","안산시상록구",남자,18399,17537,862,75,239,4,15,47,3
"경기","안산시상록구",여자,20259,19471,788,126,158,3,3,65,6
"경기","안산시단원구",합계,40187,37887,2300,136,618,7,34,258,15
"경기","안산시단원구",남자,19153,17901,1252,49,374,7,21,98,9
"경기","안산시단원구",여자,21034,19986,1048,87,244,-,13,160,6
"경기","고양시덕양구",합계,61759,57415,4344,277,896,6,29,331,39
"경기","고양시덕양구",남자,28712,26461,2251,100,531,4,18,142,27
"경기","고양시덕양구",여자,33047,30954,2093,177,365,2,11,189,12
"경기","고양시일산동구",합계,38038,36230,1808,76,318,4,12,93,75
"경기","고양시일산동구",남자,17631,16677,954,33,206,4,6,43,44
"경기","고양시일산동구",여자,20407,19553,854,43,112,-,6,50,31
"경기","고양시일산서구",합계,41611,39925,1686,116,389,3,15,119,48
"경기","고양시일산서구",남자,19076,18169,907,45,250,2,8,51,28
"경기","고양시일산서구",여자,22535,21756,779,71,139,1,7,68,20
"경기","과천시",합계,6513,6139,374,24,94,-,-,18,5
"경기","과천시",남자,3146,2935,211,13,58,-,-,6,2
"경기","과천시",여자,3367,3204,163,11,36,-,-,12,3
"경기","구리시",합계,26318,24790,1528,118,365,6,14,84,13
"경기","구리시",남자,12309,11466,843,51,228,6,7,37,7
"경기","구리시",여자,14009,13324,685,67,137,-,7,47,6
"경기","남양주시",합계,80168,72689,7479,508,1729,16,70,1069,60
"경기","남양주시",남자,37900,33958,3942,202,1027,7,42,470,37
"경기","남양주시",여자,42268,38731,3537,306,702,9,28,599,23
"경기","오산시",합계,22319,21157,1162,53,280,11,23,139,29
"경기","오산시",남자,10500,9884,616,25,161,7,17,59,15
"경기","오산시",여자,11819,11273,546,28,119,4,6,80,14
"경기","시흥시",합계,55983,52507,3476,192,965,10,42,421,28
"경기","시흥시",남자,27181,25304,1877,80,569,6,30,183,20
"경기","시흥시",여자,28802,27203,1599,112,396,4,12,238,8
"경기","군포시",합계,39158,37272,1886,154,455,8,14,112,28
"경기","군포시",남자,18098,17101,997,58,264,5,7,43,19
"경기","군포시",여자,21060,20171,889,96,191,3,7,69,9
"경기","의왕시",합계,19135,18244,891,68,241,10,6,74,17
"경기","의왕시",남자,9016,8506,510,30,166,7,3,23,11
"경기","의왕시",여자,10119,9738,381,38,75,3,3,51,6
"경기","하남시",합계,28229,26438,1791,137,498,5,21,125,13
"경기","하남시",남자,13468,12495,973,53,303,4,10,50,8
"경기","하남시",여자,14761,13943,818,84,195,1,11,75,5
"경기","용인시처인구",합계,30281,28279,2002,238,449,4,18,187,17
"경기","용인시처인구",남자,14145,13082,1063,103,259,2,13,79,9
"경기","용인시처인구",여자,16136,15197,939,135,190,2,5,108,8
"경기","용인시기흥구",합계,43922,41605,2317,120,662,14,20,280,35
"경기","용인시기흥구",남자,20616,19346,1270,48,398,6,16,115,18
"경기","용인시기흥구",여자,23306,22259,1047,72,264,8,4,165,17
"경기","용인시수지구",합계,39212,37550,1662,100,376,4,16,137,27
"경기","용인시수지구",남자,18870,17880,990,56,238,3,7,66,18
"경기","용인시수지구",여자,20342,19670,672,44,138,1,9,71,9
"경기","파주시",합계,58179,53485,4694,618,1199,15,55,277,40
"경기","파주시",남자,27875,25411,2464,249,701,8,32,121,24
"경기","파주시",여자,30304,28074,2230,369,498,7,23,156,16
"경기","이천시",합계,23127,21221,1906,169,419,6,8,128,16
"경기","이천시",남자,10960,10041,919,38,226,3,4,52,11
"경기","이천시",여자,12167,11180,987,131,193,3,4,76,5
"경기","안성시",합계,24241,22581,1660,143,452,9,9,131,11
"경기","안성시",남자,11382,10553,829,63,239,3,6,47,7
"경기","안성시",여자,12859,12028,831,80,213,6,3,84,4
"경기","김포시",합계,50198,47949,2249,132,682,7,31,219,29
"경기","김포시",남자,24461,23208,1253,55,403,5,22,106,17
"경기","김포시",여자,25737,24741,996,77,279,2,9,113,12
"경기","화성시",합계,68768,65173,3595,197,831,7,31,241,55
"경기","화성시",남자,33815,31809,2006,84,492,6,19,102,35
"경기","화성시",여자,34953,33364,1589,113,339,1,12,139,20
